f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.069019e+00,6.716846e+00,4.029497e+02,-3.387599e+02,5.264283e+02,-40.0538
1.350314e+00,8.484273e+00,3.656153e+02,-3.014102e+02,4.738382e+02,-39.5019
1.705627e+00,1.071677e+01,3.323978e+02,-2.681805e+02,4.270938e+02,-38.8968
2.154435e+00,1.353671e+01,3.028429e+02,-2.386169e+02,3.855539e+02,-38.2354
2.721339e+00,1.709868e+01,2.765466e+02,-2.123154e+02,3.486486e+02,-37.5148
3.437414e+00,2.159791e+01,2.531492e+02,-1.889168e+02,3.158704e+02,-36.7328
4.341913e+00,2.728105e+01,2.323307e+02,-1.681015e+02,2.867677e+02,-35.8874
5.484417e+00,3.445961e+01,2.138064e+02,-1.495850e+02,2.609384e+02,-34.9777
6.927551e+00,4.352708e+01,1.973228e+02,-1.331145e+02,2.380247e+02,-34.0037
8.750422e+00,5.498052e+01,1.826544e+02,-1.184648e+02,2.177074e+02,-32.9664
1.105295e+01,6.944774e+01,1.696004e+02,-1.054359e+02,1.997023e+02,-31.8681
1.396135e+01,8.772177e+01,1.579822e+02,-9.384972e+01,1.837556e+02,-30.7125
1.763505e+01,1.108043e+02,1.476407e+02,-8.354804e+01,1.696409e+02,-29.5050
2.227543e+01,1.399607e+02,1.384343e+02,-7.439012e+01,1.571558e+02,-28.2522
2.813684e+01,1.767890e+02,1.302369e+02,-6.625089e+01,1.461193e+02,-26.9622
3.554059e+01,2.233081e+02,1.229363e+02,-5.901920e+01,1.363694e+02,-25.6447
4.489251e+01,2.820680e+02,1.164324e+02,-5.259636e+01,1.277611e+02,-24.3103
5.670524e+01,3.562895e+02,1.106361e+02,-4.689473e+01,1.201643e+02,-22.9704
7.162629e+01,4.500413e+02,1.054677e+02,-4.183659e+01,1.134625e+02,-21.6371
9.047357e+01,5.684622e+02,1.008565e+02,-3.735306e+01,1.075513e+02,-20.3225
1.142802e+02,7.180437e+02,9.673895e+01,-3.338315e+01,1.023370e+02,-19.0388
1.443512e+02,9.069851e+02,9.305841e+01,-2.987299e+01,9.773568e+01,-17.7973
1.823348e+02,1.145643e+03,8.976405e+01,-2.677502e+01,9.367223e+01,-16.6089
2.303132e+02,1.447101e+03,8.681019e+01,-2.404740e+01,9.007933e+01,-15.4833
2.909163e+02,1.827881e+03,8.415559e+01,-2.165341e+01,8.689669e+01,-14.4293
3.674662e+02,2.308858e+03,8.176284e+01,-1.956090e+01,8.407016e+01,-13.4545
4.641589e+02,2.916396e+03,7.959770e+01,-1.774178e+01,8.155100e+01,-12.5654
5.862947e+02,3.683798e+03,7.762853e+01,-1.617157e+01,7.929507e+01,-11.7676
7.405685e+02,4.653129e+03,7.582564e+01,-1.482882e+01,7.726203e+01,-11.0654
9.354369e+02,5.877523e+03,7.416075e+01,-1.369458e+01,7.541457e+01,-10.4624
1.181582e+03,7.424097e+03,7.260634e+01,-1.275159e+01,7.371760e+01,-9.9611
1.492496e+03,9.377626e+03,7.113516e+01,-1.198342e+01,7.213747e+01,-9.5623
1.885221e+03,1.184519e+04,6.971982e+01,-1.137316e+01,7.064137e+01,-9.2649
2.381286e+03,1.496206e+04,6.833279e+01,-1.090185e+01,6.919697e+01,-9.0646
3.007883e+03,1.889908e+04,6.694703e+01,-1.054651e+01,6.777267e+01,-8.9525
3.799357e+03,2.387207e+04,6.553771e+01,-1.027808e+01,6.633875e+01,-8.9129
4.799096e+03,3.015361e+04,6.408536e+01,-1.005988e+01,6.487014e+01,-8.9213
6.061899e+03,3.808803e+04,6.258068e+01,-9.847614e+00,6.335075e+01,-8.9427
7.656988e+03,4.811028e+04,6.102991e+01,-9.592500e+00,6.177917e+01,-8.9325
9.671799e+03,6.076970e+04,5.945890e+01,-9.248310e+00,6.017385e+01,-8.8410
1.221677e+04,7.676025e+04,5.791260e+01,-8.781533e+00,5.857461e+01,-8.6223
1.543142e+04,9.695845e+04,5.644774e+01,-8.181041e+00,5.703750e+01,-8.2465
1.949194e+04,1.224715e+05,5.511998e+01,-7.462224e+00,5.562281e+01,-7.7099
2.462092e+04,1.546978e+05,5.397051e+01,-6.662602e+00,5.438020e+01,-7.0375
3.109952e+04,1.954040e+05,5.301802e+01,-5.830690e+00,5.333768e+01,-6.2759
3.928284e+04,2.468214e+05,5.225874e+01,-5.013516e+00,5.249868e+01,-5.4800
4.961948e+04,3.117684e+05,5.167250e+01,-4.247814e+00,5.184681e+01,-4.6995
6.267603e+04,3.938051e+05,5.123087e+01,-3.556695e+00,5.135418e+01,-3.9714
7.916819e+04,4.974284e+05,5.090397e+01,-2.950651e+00,5.098942e+01,-3.3174
1.000000e+05,6.283185e+05,5.066472e+01,-2.430684e+00,5.072300e+01,-2.7467
