f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,4.679065e+03,-3.155230e+03,5.643503e+03,-33.9929
1.263134e-02,7.936502e-02,4.331259e+03,-2.807726e+03,5.161699e+03,-32.9532
1.595506e-02,1.002486e-01,4.021764e+03,-2.498579e+03,4.734710e+03,-31.8512
2.015338e-02,1.266274e-01,3.746351e+03,-2.223569e+03,4.356536e+03,-30.6904
2.545641e-02,1.599473e-01,3.501259e+03,-1.978945e+03,4.021820e+03,-29.4755
3.215484e-02,2.020348e-01,3.283140e+03,-1.761368e+03,3.725779e+03,-28.2131
4.061586e-02,2.551970e-01,3.089015e+03,-1.567872e+03,3.464136e+03,-26.9107
5.130326e-02,3.223479e-01,2.916232e+03,-1.395819e+03,3.233067e+03,-25.5775
6.480286e-02,4.071684e-01,2.762431e+03,-1.242869e+03,3.029149e+03,-24.2239
8.185467e-02,5.143081e-01,2.625509e+03,-1.106941e+03,2.849319e+03,-22.8608
1.033934e-01,6.496398e-01,2.503596e+03,-9.861914e+02,2.690830e+03,-21.5000
1.305997e-01,8.205818e-01,2.395026e+03,-8.789849e+02,2.551228e+03,-20.1534
1.649648e-01,1.036504e+00,2.298313e+03,-7.838762e+02,2.428313e+03,-18.8328
2.083726e-01,1.309244e+00,2.212134e+03,-6.995893e+02,2.320121e+03,-17.5496
2.632024e-01,1.653749e+00,2.135308e+03,-6.250016e+02,2.224897e+03,-16.3147
3.324598e-01,2.088906e+00,2.066781e+03,-5.591300e+02,2.141076e+03,-15.1380
4.199411e-01,2.638568e+00,2.005608e+03,-5.011187e+02,2.067265e+03,-14.0286
5.304417e-01,3.332864e+00,1.950947e+03,-4.502300e+02,2.002224e+03,-12.9949
6.700188e-01,4.209852e+00,1.902035e+03,-4.058359e+02,1.944850e+03,-12.0445
8.463232e-01,5.317605e+00,1.858187e+03,-3.674131e+02,1.894163e+03,-11.1846
1.069019e+00,6.716846e+00,1.818778e+03,-3.345385e+02,1.849289e+03,-10.4223
1.350314e+00,8.484273e+00,1.783234e+03,-3.068881e+02,1.809448e+03,-9.7647
1.705627e+00,1.071677e+01,1.751017e+03,-2.842361e+02,1.773936e+03,-9.2202
2.154435e+00,1.353671e+01,1.721615e+03,-2.664579e+02,1.742113e+03,-8.7980
2.721339e+00,1.709868e+01,1.694523e+03,-2.535325e+02,1.713385e+03,-8.5094
3.437414e+00,2.159791e+01,1.669224e+03,-2.455475e+02,1.687188e+03,-8.3684
4.341913e+00,2.728105e+01,1.645160e+03,-2.427029e+02,1.662966e+03,-8.3921
5.484417e+00,3.445961e+01,1.621701e+03,-2.453129e+02,1.640150e+03,-8.6019
6.927551e+00,4.352708e+01,1.598091e+03,-2.538007e+02,1.618119e+03,-9.0241
8.750422e+00,5.498052e+01,1.573394e+03,-2.686795e+02,1.596170e+03,-9.6906
