f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,1.772601e+02,-1.108257e+02,2.090538e+02,-32.0142
1.263134e-02,7.936502e-02,1.650433e+02,-9.860887e+01,1.922576e+02,-30.8572
1.595506e-02,1.002486e-01,1.541731e+02,-8.773874e+01,1.773906e+02,-29.6439
2.015338e-02,1.266274e-01,1.445013e+02,-7.806688e+01,1.642408e+02,-28.3802
2.545641e-02,1.599473e-01,1.358956e+02,-6.946119e+01,1.526187e+02,-27.0732
3.215484e-02,2.020348e-01,1.282385e+02,-6.180416e+01,1.423547e+02,-25.7316
4.061586e-02,2.551970e-01,1.214255e+02,-5.499120e+01,1.332974e+02,-24.3648
5.130326e-02,3.223479e-01,1.153636e+02,-4.892927e+01,1.253109e+02,-22.9833
6.480286e-02,4.071684e-01,1.099699e+02,-4.353557e+01,1.182739e+02,-21.5979
8.185467e-02,5.143081e-01,1.051707e+02,-3.873646e+01,1.120776e+02,-20.2197
1.033934e-01,6.496398e-01,1.009006e+02,-3.446638e+01,1.066249e+02,-18.8595
1.305997e-01,8.205818e-01,9.710124e+01,-3.066701e+01,1.018289e+02,-17.5274
1.649648e-01,1.036504e+00,9.372066e+01,-2.728647e+01,9.761206e+01,-16.2328
2.083726e-01,1.309244e+00,9.071274e+01,-2.427860e+01,9.390555e+01,-14.9836
2.632024e-01,1.653749e+00,8.803640e+01,-2.160230e+01,9.064804e+01,-13.7868
3.324598e-01,2.088906e+00,8.565507e+01,-1.922103e+01,8.778519e+01,-12.6477
4.199411e-01,2.638568e+00,8.353625e+01,-1.710227e+01,8.526894e+01,-11.5702
5.304417e-01,3.332864e+00,8.165099e+01,-1.521709e+01,8.305687e+01,-10.5570
6.700188e-01,4.209852e+00,7.997354e+01,-1.353973e+01,8.111160e+01,-9.6092
8.463232e-01,5.317605e+00,7.848100e+01,-1.204729e+01,7.940028e+01,-8.7271
1.069019e+00,6.716846e+00,7.715298e+01,-1.071940e+01,7.789408e+01,-7.9099
1.350314e+00,8.484273e+00,7.597134e+01,-9.537905e+00,7.656772e+01,-7.1558
1.705627e+00,1.071677e+01,7.491995e+01,-8.486684e+00,7.539909e+01,-6.4627
2.154435e+00,1.353671e+01,7.398445e+01,-7.551381e+00,7.436882e+01,-5.8278
2.721339e+00,1.709868e+01,7.315206e+01,-6.719224e+00,7.346000e+01,-5.2481
3.437414e+00,2.159791e+01,7.241140e+01,-5.978853e+00,7.265782e+01,-4.7201
4.341913e+00,2.728105e+01,7.175238e+01,-5.320161e+00,7.194934e+01,-4.2405
