f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,4.596200e+04,-3.164631e+04,5.580317e+04,-34.5487
1.263134e-02,7.936502e-02,4.247434e+04,-2.818815e+04,5.097687e+04,-33.5703
1.595506e-02,1.002486e-01,3.936810e+04,-2.511604e+04,4.669756e+04,-32.5370
2.015338e-02,1.266274e-01,3.660078e+04,-2.238822e+04,4.290513e+04,-31.4536
2.545641e-02,1.599473e-01,3.413455e+04,-1.996769e+04,3.954587e+04,-30.3264
3.215484e-02,2.020348e-01,3.193563e+04,-1.782171e+04,3.657182e+04,-29.1637
4.061586e-02,2.551970e-01,2.997390e+04,-1.592137e+04,3.394002e+04,-27.9761
5.130326e-02,3.223479e-01,2.822244e+04,-1.424123e+04,3.161200e+04,-26.7758
6.480286e-02,4.071684e-01,2.665715e+04,-1.275895e+04,2.955325e+04,-25.5772
8.185467e-02,5.143081e-01,2.525642e+04,-1.145506e+04,2.773275e+04,-24.3967
1.033934e-01,6.496398e-01,2.400078e+04,-1.031268e+04,2.612258e+04,-23.2523
1.305997e-01,8.205818e-01,2.287262e+04,-9.317338e+03,2.469756e+04,-22.1639
1.649648e-01,1.036504e+00,2.185587e+04,-8.456790e+03,2.343494e+04,-21.1532
2.083726e-01,1.309244e+00,2.093569e+04,-7.720892e+03,2.231402e+04,-20.2435
2.632024e-01,1.653749e+00,2.009821e+04,-7.101460e+03,2.131593e+04,-19.4602
3.324598e-01,2.088906e+00,1.933009e+04,-6.592155e+03,2.042324e+04,-18.8310
4.199411e-01,2.638568e+00,1.861818e+04,-6.188336e+03,1.961968e+04,-18.3858
5.304417e-01,3.332864e+00,1.794902e+04,-5.886860e+03,1.888974e+04,-18.1583
6.700188e-01,4.209852e+00,1.730827e+04,-5.685754e+03,1.821823e+04,-18.1853
8.463232e-01,5.317605e+00,1.668004e+04,-5.583682e+03,1.758981e+04,-18.5081
1.069019e+00,6.716846e+00,1.604617e+04,-5.579049e+03,1.698839e+04,-19.1719
1.350314e+00,8.484273e+00,1.538559e+04,-5.668572e+03,1.639662e+04,-20.2255
1.705627e+00,1.071677e+01,1.467400e+04,-5.845128e+03,1.579531e+04,-21.7190
2.154435e+00,1.353671e+01,1.388453e+04,-6.094786e+03,1.516333e+04,-23.6997
2.721339e+00,1.709868e+01,1.299006e+04,-6.393303e+03,1.447812e+04,-26.2050
3.437414e+00,2.159791e+01,1.196822e+04,-6.703107e+03,1.371750e+04,-29.2521
4.341913e+00,2.728105e+01,1.080937e+04,-6.972888e+03,1.286327e+04,-32.8252
5.484417e+00,3.445961e+01,9.525996e+03,-7.142631e+03,1.190638e+04,-36.8627
6.927551e+00,4.352708e+01,8.159105e+03,-7.155747e+03,1.085245e+04,-41.2516
8.750422e+00,5.498052e+01,6.775868e+03,-6.975750e+03,9.724889e+03,-45.8327
1.105295e+01,6.944774e+01,5.455645e+03,-6.599745e+03,8.562750e+03,-50.4213
1.396135e+01,8.772177e+01,4.269300e+03,-6.060294e+03,7.413103e+03,-54.8364
1.763505e+01,1.108043e+02,3.262184e+03,-5.413929e+03,6.320797e+03,-58.9288
2.227543e+01,1.399607e+02,2.448558e+03,-4.723198e+03,5.320153e+03,-62.5973
2.813684e+01,1.767890e+02,1.817141e+03,-4.041606e+03,4.431318e+03,-65.7909
3.554059e+01,2.233081e+02,1.341807e+03,-3.406345e+03,3.661097e+03,-68.4998
4.489251e+01,2.820680e+02,9.915298e+02,-2.838064e+03,3.006283e+03,-70.7422
5.670524e+01,3.562895e+02,7.368829e+02,-2.344418e+03,2.457497e+03,-72.5513
7.162629e+01,4.500413e+02,5.530839e+02,-1.924492e+03,2.002392e+03,-73.9658
9.047357e+01,5.684622e+02,4.207078e+02,-1.572554e+03,1.627858e+03,-75.0223
1.142802e+02,7.180437e+02,3.252052e+02,-1.280697e+03,1.321341e+03,-75.7521
1.443512e+02,9.069851e+02,2.559884e+02,-1.040475e+03,1.071503e+03,-76.1780
1.823348e+02,1.145643e+03,2.054884e+02,-8.438117e+02,8.684720e+02,-76.3135
2.303132e+02,1.447101e+03,1.683482e+02,-6.834262e+02,7.038555e+02,-76.1619
2.909163e+02,1.827881e+03,1.407923e+02,-5.529900e+02,5.706316e+02,-75.7159
3.674662e+02,2.308858e+03,1.201609e+02,-4.471252e+02,4.629898e+02,-74.9577
4.641589e+02,2.916396e+03,1.045744e+02,-3.613306e+02,3.761591e+02,-73.8588
5.862947e+02,3.683798e+03,9.269743e+01,-2.918780e+02,3.062443e+02,-72.3807
7.405685e+02,4.653129e+03,8.357430e+01,-2.357008e+02,2.500791e+02,-70.4766
9.354369e+02,5.877523e+03,7.651522e+01,-1.902898e+02,2.050970e+02,-68.0950
1.181582e+03,7.424097e+03,7.101762e+01,-1.535989e+02,1.692221e+02,-65.1862
1.492496e+03,9.377626e+03,6.671160e+01,-1.239645e+02,1.407751e+02,-61.7130
1.885221e+03,1.184519e+04,6.332225e+01,-1.000361e+02,1.183931e+02,-57.6664
2.381286e+03,1.496206e+04,6.064316e+01,-8.071917e+01,1.009613e+02,-53.0830
3.007883e+03,1.889908e+04,5.851794e+01,-6.512771e+01,8.755551e+01,-48.0600
3.799357e+03,2.387207e+04,5.682704e+01,-5.254488e+01,7.739688e+01,-42.7579
4.799096e+03,3.015361e+04,5.547834e+01,-4.239118e+01,6.982019e+01,-37.3836
6.061899e+03,3.808803e+04,5.440038e+01,-3.419834e+01,6.425674e+01,-32.1552
7.656988e+03,4.811028e+04,5.353735e+01,-2.758812e+01,6.022750e+01,-27.2623
9.671799e+03,6.076970e+04,5.284542e+01,-2.225509e+01,5.734045e+01,-22.8377
1.221677e+04,7.676025e+04,5.229004e+01,-1.795265e+01,5.528604e+01,-18.9488
1.543142e+04,9.695845e+04,5.184385e+01,-1.448176e+01,5.382849e+01,-15.6069
1.949194e+04,1.224715e+05,5.148511e+01,-1.168178e+01,5.279376e+01,-12.7838
2.462092e+04,1.546978e+05,5.119650e+01,-9.423078e+00,5.205647e+01,-10.4290
3.109952e+04,1.954040e+05,5.096420e+01,-7.601041e+00,5.152791e+01,-8.4828
3.928284e+04,2.468214e+05,5.077714e+01,-6.131275e+00,5.114597e+01,-6.8851
4.961948e+04,3.117684e+05,5.062646e+01,-4.945683e+00,5.086746e+01,-5.5795
6.267603e+04,3.938051e+05,5.050506e+01,-3.989331e+00,5.066237e+01,-4.5163
7.916819e+04,4.974284e+05,5.040723e+01,-3.217900e+00,5.050983e+01,-3.6527
1.000000e+05,6.283185e+05,5.032837e+01,-2.595636e+00,5.039526e+01,-2.9524
