f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,1.062195e+03,-9.974284e+02,1.457094e+03,-43.1989
1.263134e-02,7.936502e-02,9.522437e+02,-8.874768e+02,1.301685e+03,-42.9837
1.595506e-02,1.002486e-01,8.544129e+02,-7.896456e+02,1.163427e+03,-42.7440
2.015338e-02,1.266274e-01,7.673665e+02,-7.025989e+02,1.040431e+03,-42.4771
2.545641e-02,1.599473e-01,6.899157e+02,-6.251478e+02,9.310174e+02,-42.1804
3.215484e-02,2.020348e-01,6.210027e+02,-5.562345e+02,8.336913e+02,-41.8509
4.061586e-02,2.551970e-01,5.596863e+02,-4.949179e+02,7.471228e+02,-41.4856
5.130326e-02,3.223479e-01,5.051292e+02,-4.403605e+02,6.701290e+02,-41.0812
6.480286e-02,4.071684e-01,4.565862e+02,-3.918173e+02,6.016575e+02,-40.6344
8.185467e-02,5.143081e-01,4.133943e+02,-3.486252e+02,5.407721e+02,-40.1417
1.033934e-01,6.496398e-01,3.749638e+02,-3.101945e+02,4.866399e+02,-39.5998
1.305997e-01,8.205818e-01,3.407696e+02,-2.760002e+02,4.385202e+02,-39.0051
1.649648e-01,1.036504e+00,3.103448e+02,-2.455753e+02,3.957539e+02,-38.3545
2.083726e-01,1.309244e+00,2.832739e+02,-2.185043e+02,3.577545e+02,-37.6449
2.632024e-01,1.653749e+00,2.591872e+02,-1.944176e+02,3.240003e+02,-36.8737
3.324598e-01,2.088906e+00,2.377556e+02,-1.729860e+02,2.940271e+02,-36.0389
4.199411e-01,2.638568e+00,2.186866e+02,-1.539170e+02,2.674216e+02,-35.1388
5.304417e-01,3.332864e+00,2.017196e+02,-1.369502e+02,2.438158e+02,-34.1731
6.700188e-01,4.209852e+00,1.866230e+02,-1.218537e+02,2.228822e+02,-33.1421
8.463232e-01,5.317605e+00,1.731905e+02,-1.084214e+02,2.043286e+02,-32.0476
1.069019e+00,6.716846e+00,1.612388e+02,-9.646993e+01,1.878946e+02,-30.8923
1.350314e+00,8.484273e+00,1.506045e+02,-8.583598e+01,1.733480e+02,-29.6807
1.705627e+00,1.071677e+01,1.411424e+02,-7.637433e+01,1.604812e+02,-28.4185
2.154435e+00,1.353671e+01,1.327233e+02,-6.795578e+01,1.491089e+02,-27.1129
2.721339e+00,1.709868e+01,1.252322e+02,-6.046534e+01,1.390653e+02,-25.7724
3.437414e+00,2.159791e+01,1.185669e+02,-5.380073e+01,1.302022e+02,-24.4066
4.341913e+00,2.728105e+01,1.126362e+02,-4.787091e+01,1.223868e+02,-23.0257
5.484417e+00,3.445961e+01,1.073592e+02,-4.259492e+01,1.155003e+02,-21.6408
6.927551e+00,4.352708e+01,1.026638e+02,-3.790070e+01,1.094364e+02,-20.2628
8.750422e+00,5.498052e+01,9.848586e+01,-3.372415e+01,1.040999e+02,-18.9026
1.105295e+01,6.944774e+01,9.476834e+01,-3.000822e+01,9.940589e+01,-17.5703
1.396135e+01,8.772177e+01,9.146045e+01,-2.670218e+01,9.527865e+01,-16.2753
1.763505e+01,1.108043e+02,8.851703e+01,-2.376090e+01,9.165067e+01,-15.0259
2.227543e+01,1.399607e+02,8.589786e+01,-2.114421e+01,8.846197e+01,-13.8287
2.813684e+01,1.767890e+02,8.356718e+01,-1.881640e+01,8.565939e+01,-12.6894
3.554059e+01,2.233081e+02,8.149316e+01,-1.674569e+01,8.319587e+01,-11.6118
4.489251e+01,2.820680e+02,7.964745e+01,-1.490385e+01,8.102988e+01,-10.5988
5.670524e+01,3.562895e+02,7.800486e+01,-1.326576e+01,7.912483e+01,-9.6516
7.162629e+01,4.500413e+02,7.654295e+01,-1.180908e+01,7.744854e+01,-8.7705
9.047357e+01,5.684622e+02,7.524174e+01,-1.051399e+01,7.597278e+01,-7.9548
1.142802e+02,7.180437e+02,7.408345e+01,-9.362876e+00,7.467276e+01,-7.2030
1.443512e+02,9.069851e+02,7.305227e+01,-8.340110e+00,7.352680e+01,-6.5131
1.823348e+02,1.145643e+03,7.213408e+01,-7.431841e+00,7.251592e+01,-5.8823
2.303132e+02,1.447101e+03,7.131635e+01,-6.625814e+00,7.162348e+01,-5.3080
2.909163e+02,1.827881e+03,7.058787e+01,-5.911202e+00,7.083495e+01,-4.7869
3.674662e+02,2.308858e+03,6.993867e+01,-5.278474e+00,7.013758e+01,-4.3161
4.641589e+02,2.916396e+03,6.935985e+01,-4.719272e+00,6.952021e+01,-3.8924
5.862947e+02,3.683798e+03,6.884344e+01,-4.226310e+00,6.897305e+01,-3.5130
7.405685e+02,4.653129e+03,6.838234e+01,-3.793289e+00,6.848746e+01,-3.1750
9.354369e+02,5.877523e+03,6.797013e+01,-3.414835e+00,6.805586e+01,-2.8761
1.181582e+03,7.424097e+03,6.760106e+01,-3.086443e+00,6.767149e+01,-2.6141
1.492496e+03,9.377626e+03,6.726992e+01,-2.804449e+00,6.732835e+01,-2.3872
1.885221e+03,1.184519e+04,6.697192e+01,-2.566008e+00,6.702106e+01,-2.1942
2.381286e+03,1.496206e+04,6.670266e+01,-2.369100e+00,6.674472e+01,-2.0341
3.007883e+03,1.889908e+04,6.645796e+01,-2.212547e+00,6.649478e+01,-1.9068
3.799357e+03,2.387207e+04,6.623379e+01,-2.096045e+00,6.626695e+01,-1.8126
4.799096e+03,3.015361e+04,6.602612e+01,-2.020218e+00,6.605702e+01,-1.7525
6.061899e+03,3.808803e+04,6.583069e+01,-1.986677e+00,6.586066e+01,-1.7286
7.656988e+03,4.811028e+04,6.564285e+01,-1.998077e+00,6.567325e+01,-1.7435
9.671799e+03,6.076970e+04,6.545713e+01,-2.058164e+00,6.548948e+01,-1.8010
1.221677e+04,7.676025e+04,6.526687e+01,-2.171750e+00,6.530300e+01,-1.9058
1.543142e+04,9.695845e+04,6.506360e+01,-2.344575e+00,6.510583e+01,-2.0638
1.949194e+04,1.224715e+05,6.483621e+01,-2.582928e+00,6.488764e+01,-2.2813
2.462092e+04,1.546978e+05,6.457005e+01,-2.892849e+00,6.463482e+01,-2.5652
3.109952e+04,1.954040e+05,6.424587e+01,-3.278661e+00,6.432947e+01,-2.9214
3.928284e+04,2.468214e+05,6.383906e+01,-3.740490e+00,6.394855e+01,-3.3533
4.961948e+04,3.117684e+05,6.331982e+01,-4.270529e+00,6.346367e+01,-3.8584
6.267603e+04,3.938051e+05,6.265537e+01,-4.848150e+00,6.284266e+01,-4.4246
7.916819e+04,4.974284e+05,6.181584e+01,-5.435049e+00,6.205431e+01,-5.0247
1.000000e+05,6.283185e+05,6.078463e+01,-5.973256e+00,6.107742e+01,-5.6124
