f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,1.016944e+04,-9.974005e+03,1.424424e+04,-44.4441
1.263134e-02,7.936502e-02,9.069972e+03,-8.874497e+03,1.268941e+04,-44.3759
1.595506e-02,1.002486e-01,8.091704e+03,-7.896195e+03,1.130600e+04,-44.2994
2.015338e-02,1.266274e-01,7.221279e+03,-7.025737e+03,1.007511e+04,-44.2137
2.545641e-02,1.599473e-01,6.446808e+03,-6.251236e+03,8.979938e+03,-44.1176
3.215484e-02,2.020348e-01,5.757714e+03,-5.562114e+03,8.005522e+03,-44.0101
4.061586e-02,2.551970e-01,5.144586e+03,-4.948958e+03,7.138554e+03,-43.8897
5.130326e-02,3.223479e-01,4.599048e+03,-4.403396e+03,6.367192e+03,-43.7550
6.480286e-02,4.071684e-01,4.113649e+03,-3.917975e+03,5.680901e+03,-43.6044
8.185467e-02,5.143081e-01,3.681761e+03,-3.486067e+03,5.070308e+03,-43.4361
1.033934e-01,6.496398e-01,3.297483e+03,-3.101773e+03,4.527073e+03,-43.2483
1.305997e-01,8.205818e-01,2.955568e+03,-2.759844e+03,4.043776e+03,-43.0387
1.649648e-01,1.036504e+00,2.651345e+03,-2.455610e+03,3.613814e+03,-42.8051
2.083726e-01,1.309244e+00,2.380659e+03,-2.184917e+03,3.231315e+03,-42.5450
2.632024e-01,1.653749e+00,2.139812e+03,-1.944066e+03,2.891053e+03,-42.2558
3.324598e-01,2.088906e+00,1.925515e+03,-1.729770e+03,2.588380e+03,-41.9347
4.199411e-01,2.638568e+00,1.734841e+03,-1.539100e+03,2.319160e+03,-41.5785
5.304417e-01,3.332864e+00,1.565184e+03,-1.369453e+03,2.079713e+03,-41.1842
6.700188e-01,4.209852e+00,1.414229e+03,-1.218512e+03,1.866766e+03,-40.7485
8.463232e-01,5.317605e+00,1.279911e+03,-1.084216e+03,1.677408e+03,-40.2680
1.069019e+00,6.716846e+00,1.160398e+03,-9.647300e+02,1.509048e+03,-39.7394
1.350314e+00,8.484273e+00,1.054056e+03,-8.584223e+02,1.359383e+03,-39.1593
1.705627e+00,1.071677e+01,9.594319e+02,-7.638411e+02,1.226362e+03,-38.5247
2.154435e+00,1.353671e+01,8.752339e+02,-6.796948e+02,1.108160e+03,-37.8324
2.721339e+00,1.709868e+01,8.003116e+02,-6.048342e+02,1.003157e+03,-37.0801
3.437414e+00,2.159791e+01,7.336414e+02,-5.382371e+02,9.099059e+02,-36.2657
4.341913e+00,2.728105e+01,6.743124e+02,-4.789941e+02,8.271230e+02,-35.3879
5.484417e+00,3.445961e+01,6.215141e+02,-4.262963e+02,7.536633e+02,-34.4462
6.927551e+00,4.352708e+01,5.745252e+02,-3.794245e+02,6.885072e+02,-33.4413
8.750422e+00,5.498052e+01,5.327036e+02,-3.377390e+02,6.307462e+02,-32.3751
1.105295e+01,6.944774e+01,4.954780e+02,-3.006710e+02,5.795701e+02,-31.2506
1.396135e+01,8.772177e+01,4.623397e+02,-2.677152e+02,5.342560e+02,-30.0727
1.763505e+01,1.108043e+02,4.328359e+02,-2.384226e+02,4.941581e+02,-28.8477
2.227543e+01,1.399607e+02,4.065633e+02,-2.123945e+02,4.586994e+02,-27.5832
2.813684e+01,1.767890e+02,3.831628e+02,-1.892771e+02,4.273635e+02,-26.2887
3.554059e+01,2.233081e+02,3.623145e+02,-1.687569e+02,3.996882e+02,-24.9749
4.489251e+01,2.820680e+02,3.437330e+02,-1.505565e+02,3.752594e+02,-23.6536
5.670524e+01,3.562895e+02,3.271641e+02,-1.344307e+02,3.537060e+02,-22.3376
7.162629e+01,4.500413e+02,3.123805e+02,-1.201636e+02,3.346952e+02,-21.0403
9.047357e+01,5.684622e+02,2.991792e+02,-1.075657e+02,3.179286e+02,-19.7753
1.142802e+02,7.180437e+02,2.873784e+02,-9.647150e+01,3.031388e+02,-18.5566
1.443512e+02,9.069851e+02,2.768147e+02,-8.673771e+01,2.900859e+02,-17.3980
1.823348e+02,1.145643e+03,2.673406e+02,-7.824133e+01,2.785547e+02,-16.3129
2.303132e+02,1.447101e+03,2.588224e+02,-7.087844e+01,2.683520e+02,-15.3150
2.909163e+02,1.827881e+03,2.511375e+02,-6.456311e+01,2.593037e+02,-14.4175
3.674662e+02,2.308858e+03,2.441719e+02,-5.922657e+01,2.512523e+02,-13.6344
4.641589e+02,2.916396e+03,2.378180e+02,-5.481657e+01,2.440538e+02,-12.9799
5.862947e+02,3.683798e+03,2.319708e+02,-5.129670e+01,2.375748e+02,-12.4694
7.405685e+02,4.653129e+03,2.265248e+02,-4.864567e+01,2.316892e+02,-12.1201
9.354369e+02,5.877523e+03,2.213693e+02,-4.685597e+01,2.262738e+02,-11.9511
1.181582e+03,7.424097e+03,2.163827e+02,-4.593150e+01,2.212040e+02,-11.9843
1.492496e+03,9.377626e+03,2.114260e+02,-4.588319e+01,2.163475e+02,-12.2443
1.885221e+03,1.184519e+04,2.063347e+02,-4.672116e+01,2.115582e+02,-12.7586
2.381286e+03,1.496206e+04,2.009108e+02,-4.844151e+01,2.066682e+02,-13.5558
3.007883e+03,1.889908e+04,1.949184e+02,-5.100540e+01,2.014813e+02,-14.6641
3.799357e+03,2.387207e+04,1.880852e+02,-5.430875e+01,1.957689e+02,-16.1058
4.799096e+03,3.015361e+04,1.801224e+02,-5.814390e+01,1.892743e+02,-17.8902
6.061899e+03,3.808803e+04,1.707708e+02,-6.216206e+01,1.817328e+02,-20.0019
7.656988e+03,4.811028e+04,1.598822e+02,-6.585732e+01,1.729147e+02,-22.3873
9.671799e+03,6.076970e+04,1.475234e+02,-6.860424e+01,1.626951e+02,-24.9403
1.221677e+04,7.676025e+04,1.340627e+02,-6.977430e+01,1.511332e+02,-27.4952
1.543142e+04,9.695845e+04,1.201702e+02,-6.891553e+01,1.385288e+02,-29.8335
1.949194e+04,1.224715e+05,1.066889e+02,-6.591745e+01,1.254099e+02,-31.7097
2.462092e+04,1.546978e+05,9.441400e+01,-6.106084e+01,1.124386e+02,-32.8922
3.109952e+04,1.954040e+05,8.389101e+01,-5.491484e+01,1.002663e+02,-33.2087
3.928284e+04,2.468214e+05,7.533255e+01,-4.814570e+01,8.940359e+01,-32.5830
4.961948e+04,3.117684e+05,6.866336e+01,-4.134355e+01,8.014953e+01,-31.0530
6.267603e+04,3.938051e+05,6.363220e+01,-3.493113e+01,7.258953e+01,-28.7647
7.916819e+04,4.974284e+05,5.992239e+01,-2.915294e+01,6.663773e+01,-25.9435
1.000000e+05,6.283185e+05,5.722652e+01,-2.411003e+01,6.209806e+01,-22.8461
