f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
4.641589e+02,2.916396e+03,2.011230e+02,-1.077226e+01,2.014113e+02,-3.0659
5.862947e+02,3.683798e+03,2.002644e+02,-1.166346e+01,2.006038e+02,-3.3332
7.405685e+02,4.653129e+03,1.993496e+02,-1.292630e+01,1.997683e+02,-3.7100
9.354369e+02,5.877523e+03,1.983288e+02,-1.461960e+01,1.988669e+02,-4.2159
1.181582e+03,7.424097e+03,1.971344e+02,-1.681168e+01,1.978499e+02,-4.8744
1.492496e+03,9.377626e+03,1.956737e+02,-1.957783e+01,1.966507e+02,-5.7136
1.885221e+03,1.184519e+04,1.938196e+02,-2.299415e+01,1.951788e+02,-6.7658
2.381286e+03,1.496206e+04,1.913991e+02,-2.712541e+01,1.933117e+02,-8.0663
3.007883e+03,1.889908e+04,1.881839e+02,-3.200338e+01,1.908859e+02,-9.6516
3.799357e+03,2.387207e+04,1.838867e+02,-3.759239e+01,1.876900e+02,-11.5539
4.799096e+03,3.015361e+04,1.781746e+02,-4.374113e+01,1.834652e+02,-13.7931
6.061899e+03,3.808803e+04,1.707156e+02,-5.012805e+01,1.779231e+02,-16.3641
7.656988e+03,4.811028e+04,1.612724e+02,-5.622438e+01,1.707922e+02,-19.2201
9.671799e+03,6.076970e+04,1.498377e+02,-6.131747e+01,1.618986e+02,-22.2557
1.221677e+04,7.676025e+04,1.367640e+02,-6.463798e+01,1.512695e+02,-25.2966
1.543142e+04,9.695845e+04,1.227953e+02,-6.558472e+01,1.392123e+02,-28.1066
1.949194e+04,1.224715e+05,1.089287e+02,-6.395192e+01,1.263144e+02,-30.4171
2.462092e+04,1.546978e+05,9.613887e+01,-6.001672e+01,1.133344e+02,-31.9753
3.109952e+04,1.954040e+05,8.511504e+01,-5.442430e+01,1.010276e+02,-32.5957
3.928284e+04,2.468214e+05,7.614761e+01,-4.795101e+01,8.998754e+01,-32.1991
4.961948e+04,3.117684e+05,6.918079e+01,-4.128854e+01,8.056504e+01,-30.8296
6.267603e+04,3.938051e+05,6.394957e+01,-3.493255e+01,7.286858e+01,-28.6456
7.916819e+04,4.974284e+05,6.011246e+01,-2.917160e+01,6.681684e+01,-25.8865
1.000000e+05,6.283185e+05,5.733855e+01,-2.412995e+01,6.220903e+01,-22.8230
