f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,1.014442e+04,-9.971184e+03,1.422441e+04,-44.5066
1.263134e-02,7.936502e-02,9.045370e+03,-8.871765e+03,1.266992e+04,-44.4449
1.595506e-02,1.002486e-01,8.067507e+03,-7.893553e+03,1.128684e+04,-44.3756
2.015338e-02,1.266274e-01,7.197474e+03,-7.023189e+03,1.005628e+04,-44.2978
2.545641e-02,1.599473e-01,6.423383e+03,-6.248784e+03,8.961426e+03,-44.2106
3.215484e-02,2.020348e-01,5.734655e+03,-5.559762e+03,7.987316e+03,-44.1128
4.061586e-02,2.551970e-01,5.121878e+03,-4.946710e+03,7.120645e+03,-44.0033
5.130326e-02,3.223479e-01,4.576678e+03,-4.401256e+03,6.349570e+03,-43.8806
6.480286e-02,4.071684e-01,4.091602e+03,-3.915950e+03,5.663556e+03,-43.7434
8.185467e-02,5.143081e-01,3.660021e+03,-3.484161e+03,5.053230e+03,-43.5899
1.033934e-01,6.496398e-01,3.276034e+03,-3.099993e+03,4.510250e+03,-43.4185
1.305997e-01,8.205818e-01,2.934393e+03,-2.758198e+03,4.027197e+03,-43.2272
1.649648e-01,1.036504e+00,2.630425e+03,-2.454106e+03,3.597468e+03,-43.0139
2.083726e-01,1.309244e+00,2.359976e+03,-2.183565e+03,3.215189e+03,-42.7765
2.632024e-01,1.653749e+00,2.119345e+03,-1.942877e+03,2.875134e+03,-42.5126
3.324598e-01,2.088906e+00,1.905243e+03,-1.728756e+03,2.572654e+03,-42.2196
4.199411e-01,2.638568e+00,1.714740e+03,-1.538275e+03,2.303611e+03,-41.8949
5.304417e-01,3.332864e+00,1.545231e+03,-1.368833e+03,2.064326e+03,-41.5359
6.700188e-01,4.209852e+00,1.394396e+03,-1.218115e+03,1.851524e+03,-41.1398
8.463232e-01,5.317605e+00,1.260170e+03,-1.084061e+03,1.662293e+03,-40.7037
1.069019e+00,6.716846e+00,1.140718e+03,-9.648398e+02,1.494039e+03,-40.2251
1.350314e+00,8.484273e+00,1.034403e+03,-8.588232e+02,1.344458e+03,-39.7015
1.705627e+00,1.071677e+01,9.397702e+02,-7.645624e+02,1.211496e+03,-39.1305
2.154435e+00,1.353671e+01,8.555234e+02,-6.807698e+02,1.093329e+03,-38.5105
2.721339e+00,1.709868e+01,7.805085e+02,-6.063008e+02,9.883290e+02,-37.8401
3.437414e+00,2.159791e+01,7.136977e+02,-5.401386e+02,8.950498e+02,-37.1191
4.341913e+00,2.728105e+01,6.541754e+02,-4.813799e+02,8.122020e+02,-36.3478
5.484417e+00,3.445961e+01,6.011252e+02,-4.292230e+02,7.386365e+02,-35.5281
6.927551e+00,4.352708e+01,5.538192e+02,-3.829566e+02,6.733286e+02,-34.6632
8.750422e+00,5.498052e+01,5.116078e+02,-3.419504e+02,6.153639e+02,-33.7581
1.105295e+01,6.944774e+01,4.739106e+02,-3.056466e+02,5.639248e+02,-32.8198
1.396135e+01,8.772177e+01,4.402083e+02,-2.735519e+02,5.182798e+02,-31.8574
1.763505e+01,1.108043e+02,4.100350e+02,-2.452312e+02,4.777730e+02,-30.8825
2.227543e+01,1.399607e+02,3.829721e+02,-2.203015e+02,4.418149e+02,-29.9093
2.813684e+01,1.767890e+02,3.586414e+02,-1.984263e+02,4.098740e+02,-28.9545
3.554059e+01,2.233081e+02,3.366995e+02,-1.793108e+02,3.814694e+02,-28.0377
4.489251e+01,2.820680e+02,3.168317e+02,-1.626971e+02,3.561639e+02,-27.1811
5.670524e+01,3.562895e+02,2.987472e+02,-1.483597e+02,3.335574e+02,-26.4093
7.162629e+01,4.500413e+02,2.821729e+02,-1.361001e+02,3.132806e+02,-25.7493
9.047357e+01,5.684622e+02,2.668480e+02,-1.257413e+02,2.949894e+02,-25.2303
1.142802e+02,7.180437e+02,2.525194e+02,-1.171210e+02,2.783584e+02,-24.8823
1.443512e+02,9.069851e+02,2.389366e+02,-1.100820e+02,2.630756e+02,-24.7363
1.823348e+02,1.145643e+03,2.258496e+02,-1.044605e+02,2.488373e+02,-24.8216
2.303132e+02,1.447101e+03,2.130094e+02,-1.000713e+02,2.353450e+02,-25.1640
2.909163e+02,1.827881e+03,2.001765e+02,-9.669048e+01,2.223054e+02,-25.7818
3.674662e+02,2.308858e+03,1.871384e+02,-9.403758e+01,2.094369e+02,-26.6797
4.641589e+02,2.916396e+03,1.737409e+02,-9.176551e+01,1.964862e+02,-27.8419
5.862947e+02,3.683798e+03,1.599321e+02,-8.946680e+01,1.832556e+02,-29.2229
7.405685e+02,4.653129e+03,1.458076e+02,-8.670918e+01,1.696418e+02,-30.7392
9.354369e+02,5.877523e+03,1.316376e+02,-8.310529e+01,1.556758e+02,-32.2650
1.181582e+03,7.424097e+03,1.178480e+02,-7.840314e+01,1.415458e+02,-33.6354
1.492496e+03,9.377626e+03,1.049425e+02,-7.256158e+01,1.275857e+02,-34.6616
1.885221e+03,1.184519e+04,9.338489e+01,-6.576879e+01,1.142203e+02,-35.1561
2.381286e+03,1.496206e+04,8.348939e+01,-5.838686e+01,1.018798e+02,-34.9664
3.007883e+03,1.889908e+04,7.536727e+01,-5.084727e+01,9.091573e+01,-34.0060
3.799357e+03,2.387207e+04,6.894183e+01,-4.354641e+01,8.154303e+01,-32.2781
4.799096e+03,3.015361e+04,6.400894e+01,-3.677940e+01,7.382322e+01,-29.8816
6.061899e+03,3.808803e+04,6.030738e+01,-3.072092e+01,6.768127e+01,-26.9945
7.656988e+03,4.811028e+04,5.757398e+01,-2.543987e+01,6.294402e+01,-23.8389
9.671799e+03,6.076970e+04,5.557566e+01,-2.092855e+01,5.938567e+01,-20.6353
1.221677e+04,7.676025e+04,5.412201e+01,-1.713230e+01,5.676890e+01,-17.5652
1.543142e+04,9.695845e+04,5.306552e+01,-1.397304e+01,5.487436e+01,-14.7521
1.949194e+04,1.224715e+05,5.229590e+01,-1.136516e+01,5.351662e+01,-12.2611
2.462092e+04,1.546978e+05,5.173260e+01,-9.225227e+00,5.254871e+01,-10.1110
3.109952e+04,1.954040e+05,5.131763e+01,-7.476892e+00,5.185946e+01,-8.2896
3.928284e+04,2.468214e+05,5.100961e+01,-6.053053e+00,5.136750e+01,-6.7674
4.961948e+04,3.117684e+05,5.077909e+01,-4.896208e+00,5.101460e+01,-5.5075
6.267603e+04,3.938051e+05,5.060512e+01,-3.957926e+00,5.075966e+01,-4.4721
