f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,4.020712e+02,-3.504576e+02,5.333683e+02,-41.0764
1.263134e-02,7.936502e-02,3.634387e+02,-3.118246e+02,4.788760e+02,-40.6291
1.595506e-02,1.002486e-01,3.290649e+02,-2.774503e+02,4.304211e+02,-40.1358
2.015338e-02,1.266274e-01,2.984803e+02,-2.468652e+02,3.873409e+02,-39.5933
2.545641e-02,1.599473e-01,2.712673e+02,-2.196517e+02,3.490456e+02,-38.9979
3.215484e-02,2.020348e-01,2.470542e+02,-1.954381e+02,3.150108e+02,-38.3466
4.061586e-02,2.551970e-01,2.255102e+02,-1.738937e+02,2.847698e+02,-37.6363
5.130326e-02,3.223479e-01,2.063412e+02,-1.547242e+02,2.579075e+02,-36.8643
6.480286e-02,4.071684e-01,1.892853e+02,-1.376679e+02,2.340542e+02,-36.0285
8.185467e-02,5.143081e-01,1.741096e+02,-1.224919e+02,2.128812e+02,-35.1277
1.033934e-01,6.496398e-01,1.606068e+02,-1.089887e+02,1.940956e+02,-34.1610
1.305997e-01,8.205818e-01,1.485926e+02,-9.697411e+01,1.774366e+02,-33.1292
1.649648e-01,1.036504e+00,1.379028e+02,-8.628395e+01,1.626718e+02,-32.0337
2.083726e-01,1.309244e+00,1.283914e+02,-7.677223e+01,1.495939e+02,-30.8775
2.632024e-01,1.653749e+00,1.199285e+02,-6.830905e+01,1.380180e+02,-29.6650
3.324598e-01,2.088906e+00,1.123986e+02,-6.077883e+01,1.277791e+02,-28.4020
4.199411e-01,2.638568e+00,1.056988e+02,-5.407871e+01,1.187297e+02,-27.0957
5.304417e-01,3.332864e+00,9.973750e+01,-4.811720e+01,1.107377e+02,-25.7544
6.700188e-01,4.209852e+00,9.443340e+01,-4.281288e+01,1.036851e+02,-24.3879
8.463232e-01,5.317605e+00,8.971402e+01,-3.809331e+01,9.746643e+01,-23.0065
1.069019e+00,6.716846e+00,8.551489e+01,-3.389402e+01,9.198696e+01,-21.6210
1.350314e+00,8.484273e+00,8.177868e+01,-3.015766e+01,8.716213e+01,-20.2425
1.705627e+00,1.071677e+01,7.845433e+01,-2.683321e+01,8.291625e+01,-18.8819
