f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
4.489251e+01,2.820680e+02,5.067150e+02,-4.699472e+02,6.910937e+02,-42.8440
5.670524e+01,3.562895e+02,4.548106e+02,-4.197090e+02,6.188766e+02,-42.7015
7.162629e+01,4.500413e+02,4.083195e+02,-3.751934e+02,5.545222e+02,-42.5790
9.047357e+01,5.684622e+02,3.665972e+02,-3.357405e+02,4.971068e+02,-42.4844
1.142802e+02,7.180437e+02,3.290729e+02,-3.007514e+02,4.458031e+02,-42.4253
1.443512e+02,9.069851e+02,2.952444e+02,-2.696791e+02,3.998700e+02,-42.4089
1.823348e+02,1.145643e+03,2.646743e+02,-2.420221e+02,3.586463e+02,-42.4403
2.303132e+02,1.447101e+03,2.369889e+02,-2.173185e+02,3.215447e+02,-42.5208
2.909163e+02,1.827881e+03,2.118772e+02,-1.951435e+02,2.880502e+02,-42.6457
3.674662e+02,2.308858e+03,1.890911e+02,-1.751101e+02,2.577188e+02,-42.8016
4.641589e+02,2.916396e+03,1.684445e+02,-1.568726e+02,2.301794e+02,-42.9628
5.862947e+02,3.683798e+03,1.498090e+02,-1.401344e+02,2.051351e+02,-43.0889
7.405685e+02,4.653129e+03,1.331060e+02,-1.246571e+02,1.823639e+02,-43.1226
9.354369e+02,5.877523e+03,1.182910e+02,-1.102687e+02,1.617156e+02,-42.9898
1.181582e+03,7.424097e+03,1.053339e+02,-9.686689e+01,1.431028e+02,-42.6022
1.492496e+03,9.377626e+03,9.419492e+01,-8.441375e+01,1.264846e+02,-41.8654
1.885221e+03,1.184519e+04,8.480520e+01,-7.292043e+01,1.118450e+02,-40.6909
2.381286e+03,1.496206e+04,7.705415e+01,-6.242461e+01,9.916740e+01,-39.0123
3.007883e+03,1.889908e+04,7.078915e+01,-5.296586e+01,8.841089e+01,-36.8046
3.799357e+03,2.387207e+04,6.582552e+01,-4.456530e+01,7.949254e+01,-34.0988
4.799096e+03,3.015361e+04,6.196285e+01,-3.721378e+01,7.227905e+01,-30.9883
6.061899e+03,3.808803e+04,5.900225e+01,-3.086954e+01,6.658975e+01,-27.6182
7.656988e+03,4.811028e+04,5.676021e+01,-2.546298e+01,6.221000e+01,-24.1613
9.671799e+03,6.076970e+04,5.507712e+01,-2.090542e+01,5.891117e+01,-20.7851
1.221677e+04,7.676025e+04,5.382069e+01,-1.709852e+01,5.647146e+01,-17.6247
1.543142e+04,9.695845e+04,5.288526e+01,-1.394238e+01,5.469224e+01,-14.7691
1.949194e+04,1.224715e+05,5.218889e+01,-1.134150e+01,5.340703e+01,-12.2607
2.462092e+04,1.546978e+05,5.166944e+01,-9.208416e+00,5.248358e+01,-10.1050
3.109952e+04,1.954040e+05,5.128052e+01,-7.465541e+00,5.182110e+01,-8.2831
3.928284e+04,2.468214e+05,5.098787e+01,-6.045645e+00,5.134504e+01,-6.7620
4.961948e+04,3.117684e+05,5.076639e+01,-4.891489e+00,5.100150e+01,-5.5036
6.267603e+04,3.938051e+05,5.059771e+01,-3.954974e+00,5.075205e+01,-4.4694
7.916819e+04,4.974284e+05,5.046843e+01,-3.196078e+00,5.056953e+01,-3.6236
1.000000e+05,6.283185e+05,5.036871e+01,-2.581751e+00,5.043484e+01,-2.9342
