f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,1.174658e+03,-1.108253e+03,1.614945e+03,-43.3339
1.263134e-02,7.936502e-02,1.052490e+03,-9.860849e+02,1.442254e+03,-43.1343
1.595506e-02,1.002486e-01,9.437888e+02,-8.773837e+02,1.288619e+03,-42.9118
2.015338e-02,1.266274e-01,8.470706e+02,-7.806651e+02,1.151940e+03,-42.6638
2.545641e-02,1.599473e-01,7.610142e+02,-6.946083e+02,1.030351e+03,-42.3880
3.215484e-02,2.020348e-01,6.844442e+02,-6.180380e+02,9.221903e+02,-42.0813
4.061586e-02,2.551970e-01,6.163150e+02,-5.499084e+02,8.259803e+02,-41.7410
5.130326e-02,3.223479e-01,5.556960e+02,-4.892891e+02,7.404066e+02,-41.3638
6.480286e-02,4.071684e-01,5.017594e+02,-4.353522e+02,6.642997e+02,-40.9466
8.185467e-02,5.143081e-01,4.537685e+02,-3.873611e+02,5.966192e+02,-40.4858
1.033934e-01,6.496398e-01,4.110679e+02,-3.446603e+02,5.364397e+02,-39.9782
1.305997e-01,8.205818e-01,3.730744e+02,-3.066666e+02,4.829378e+02,-39.4202
1.649648e-01,1.036504e+00,3.392691e+02,-2.728612e+02,4.353812e+02,-38.8084
2.083726e-01,1.309244e+00,3.091904e+02,-2.427824e+02,3.931183e+02,-38.1397
2.632024e-01,1.653749e+00,2.824274e+02,-2.160194e+02,3.555694e+02,-37.4112
3.324598e-01,2.088906e+00,2.586146e+02,-1.922066e+02,3.222187e+02,-36.6203
4.199411e-01,2.638568e+00,2.374268e+02,-1.710188e+02,2.926071e+02,-35.7653
5.304417e-01,3.332864e+00,2.185746e+02,-1.521668e+02,2.663261e+02,-34.8448
6.700188e-01,4.209852e+00,2.018006e+02,-1.353930e+02,2.430118e+02,-33.8586
8.463232e-01,5.317605e+00,1.868756e+02,-1.204683e+02,2.223401e+02,-32.8076
1.069019e+00,6.716846e+00,1.735959e+02,-1.071889e+02,2.040220e+02,-31.6938
1.350314e+00,8.484273e+00,1.617800e+02,-9.537339e+01,1.878000e+02,-30.5204
1.705627e+00,1.071677e+01,1.512666e+02,-8.486050e+01,1.734442e+02,-29.2924
2.154435e+00,1.353671e+01,1.419120e+02,-7.550661e+01,1.607491e+02,-28.0159
2.721339e+00,1.709868e+01,1.335886e+02,-6.718396e+01,1.495313e+02,-26.6986
3.437414e+00,2.159791e+01,1.261826e+02,-5.977890e+01,1.396266e+02,-25.3492
4.341913e+00,2.728105e+01,1.195930e+02,-5.319030e+01,1.308881e+02,-23.9776
5.484417e+00,3.445961e+01,1.137296e+02,-4.732818e+01,1.231843e+02,-22.5945
6.927551e+00,4.352708e+01,1.085124e+02,-4.211247e+01,1.163976e+02,-21.2107
8.750422e+00,5.498052e+01,1.038702e+02,-3.747196e+01,1.104227e+02,-19.8373
1.105295e+01,6.944774e+01,9.973956e+01,-3.334328e+01,1.051654e+02,-18.4850
1.396135e+01,8.772177e+01,9.606406e+01,-2.967006e+01,1.005416e+02,-17.1637
1.763505e+01,1.108043e+02,9.279349e+01,-2.640213e+01,9.647645e+01,-15.8824
