f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.492496e+03,9.377626e+03,1.121386e+02,-6.533196e+01,1.297819e+02,-30.2251
1.885221e+03,1.184519e+04,9.909741e+01,-6.170100e+01,1.167361e+02,-31.9076
2.381286e+03,1.496206e+04,8.767081e+01,-5.631854e+01,1.042015e+02,-32.7161
3.007883e+03,1.889908e+04,7.823537e+01,-4.991798e+01,9.280397e+01,-32.5399
3.799357e+03,2.387207e+04,7.081212e+01,-4.320035e+01,8.294955e+01,-31.3861
4.799096e+03,3.015361e+04,6.518308e+01,-3.669834e+01,7.480376e+01,-29.3797
6.061899e+03,3.808803e+04,6.102439e+01,-3.074188e+01,6.833037e+01,-26.7373
7.656988e+03,4.811028e+04,5.800337e+01,-2.548847e+01,6.335656e+01,-23.7222
9.671799e+03,6.076970e+04,5.582939e+01,-2.097552e+01,5.963970e+01,-20.5916
1.221677e+04,7.676025e+04,5.427061e+01,-1.716898e+01,5.692164e+01,-17.5552
1.543142e+04,9.695845e+04,5.315206e+01,-1.399896e+01,5.496464e+01,-14.7552
1.949194e+04,1.224715e+05,5.234611e+01,-1.138247e+01,5.356936e+01,-12.2678
2.462092e+04,1.546978e+05,5.176168e+01,-9.236364e+00,5.257929e+01,-10.1174
3.109952e+04,1.954040e+05,5.133445e+01,-7.483880e+00,5.187711e+01,-8.2945
3.928284e+04,2.468214e+05,5.101933e+01,-6.057360e+00,5.137766e+01,-6.7708
4.961948e+04,3.117684e+05,5.078471e+01,-4.898828e+00,5.102044e+01,-5.5099
6.267603e+04,3.938051e+05,5.060837e+01,-3.959503e+00,5.076302e+01,-4.4736
7.916819e+04,4.974284e+05,5.047462e+01,-3.198842e+00,5.057588e+01,-3.6263
1.000000e+05,6.283185e+05,5.037231e+01,-2.583422e+00,5.043851e+01,-2.9359
