f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,4.021018e+02,-3.504613e+02,5.333938e+02,-41.0745
1.263134e-02,7.936502e-02,3.634687e+02,-3.118282e+02,4.789012e+02,-40.6271
1.595506e-02,1.002486e-01,3.290944e+02,-2.774538e+02,4.304460e+02,-40.1337
2.015338e-02,1.266274e-01,2.985093e+02,-2.468687e+02,3.873654e+02,-39.5909
2.545641e-02,1.599473e-01,2.712958e+02,-2.196551e+02,3.490699e+02,-38.9954
3.215484e-02,2.020348e-01,2.470821e+02,-1.954414e+02,3.150348e+02,-38.3439
4.061586e-02,2.551970e-01,2.255377e+02,-1.738969e+02,2.847936e+02,-37.6334
5.130326e-02,3.223479e-01,2.063682e+02,-1.547274e+02,2.579310e+02,-36.8612
6.480286e-02,4.071684e-01,1.893119e+02,-1.376710e+02,2.340775e+02,-36.0253
8.185467e-02,5.143081e-01,1.741357e+02,-1.224948e+02,2.129043e+02,-35.1243
1.033934e-01,6.496398e-01,1.606325e+02,-1.089916e+02,1.941184e+02,-34.1575
1.305997e-01,8.205818e-01,1.486179e+02,-9.697688e+01,1.774592e+02,-33.1255
1.649648e-01,1.036504e+00,1.379276e+02,-8.628662e+01,1.626942e+02,-32.0298
2.083726e-01,1.309244e+00,1.284158e+02,-7.677480e+01,1.496162e+02,-30.8735
2.632024e-01,1.653749e+00,1.199526e+02,-6.831152e+01,1.380402e+02,-29.6610
3.324598e-01,2.088906e+00,1.124223e+02,-6.078118e+01,1.278011e+02,-28.3979
4.199411e-01,2.638568e+00,1.057221e+02,-5.408096e+01,1.187515e+02,-27.0915
5.304417e-01,3.332864e+00,9.976049e+01,-4.811933e+01,1.107593e+02,-25.7503
6.700188e-01,4.209852e+00,9.445607e+01,-4.281489e+01,1.037066e+02,-24.3838
8.463232e-01,5.317605e+00,8.973639e+01,-3.809519e+01,9.748776e+01,-23.0024
1.069019e+00,6.716846e+00,8.553698e+01,-3.389576e+01,9.200814e+01,-21.6169
