f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,2.800788e+03,-1.109024e+03,3.012365e+03,-21.6020
1.263134e-02,7.936502e-02,2.678556e+03,-9.869904e+02,2.854612e+03,-20.2278
1.595506e-02,1.002486e-01,2.569782e+03,-8.784500e+02,2.715779e+03,-18.8724
2.015338e-02,1.266274e-01,2.472981e+03,-7.819238e+02,2.593654e+03,-17.5463
2.545641e-02,1.599473e-01,2.386830e+03,-6.960978e+02,2.486264e+03,-16.2589
3.215484e-02,2.020348e-01,2.310152e+03,-6.198051e+02,2.391853e+03,-15.0185
4.061586e-02,2.551970e-01,2.241900e+03,-5.520104e+02,2.308859e+03,-13.8325
5.130326e-02,3.223479e-01,2.181139e+03,-4.917959e+02,2.235896e+03,-12.7064
6.480286e-02,4.071684e-01,2.127040e+03,-4.383495e+02,2.171739e+03,-11.6447
8.185467e-02,5.143081e-01,2.078862e+03,-3.909538e+02,2.115304e+03,-10.6507
1.033934e-01,6.496398e-01,2.035944e+03,-3.489774e+02,2.065637e+03,-9.7264
1.305997e-01,8.205818e-01,1.997700e+03,-3.118664e+02,2.021896e+03,-8.8730
1.649648e-01,1.036504e+00,1.963602e+03,-2.791381e+02,1.983343e+03,-8.0907
2.083726e-01,1.309244e+00,1.933181e+03,-2.503758e+02,1.949327e+03,-7.3796
2.632024e-01,1.653749e+00,1.906016e+03,-2.252236e+02,1.919276e+03,-6.7391
3.324598e-01,2.088906e+00,1.881728e+03,-2.033841e+02,1.892687e+03,-6.1688
4.199411e-01,2.638568e+00,1.859975e+03,-1.846160e+02,1.869115e+03,-5.6685
5.304417e-01,3.332864e+00,1.840448e+03,-1.687333e+02,1.848166e+03,-5.2383
6.700188e-01,4.209852e+00,1.822860e+03,-1.556059e+02,1.829490e+03,-4.8791
8.463232e-01,5.317605e+00,1.806947e+03,-1.451612e+02,1.812769e+03,-4.5930
1.069019e+00,6.716846e+00,1.792457e+03,-1.373879e+02,1.797715e+03,-4.3830
1.350314e+00,8.484273e+00,1.779143e+03,-1.323407e+02,1.784059e+03,-4.2541
1.705627e+00,1.071677e+01,1.766757e+03,-1.301467e+02,1.771544e+03,-4.2130
2.154435e+00,1.353671e+01,1.755033e+03,-1.310138e+02,1.759916e+03,-4.2692
2.721339e+00,1.709868e+01,1.743675e+03,-1.352403e+02,1.748912e+03,-4.4350
3.437414e+00,2.159791e+01,1.732332e+03,-1.432243e+02,1.738243e+03,-4.7263
4.341913e+00,2.728105e+01,1.720571e+03,-1.554731e+02,1.727581e+03,-5.1633
5.484417e+00,3.445961e+01,1.707826e+03,-1.726071e+02,1.716526e+03,-5.7712
6.927551e+00,4.352708e+01,1.693346e+03,-1.953542e+02,1.704578e+03,-6.5809
8.750422e+00,5.498052e+01,1.676111e+03,-2.245230e+02,1.691082e+03,-7.6296
1.105295e+01,6.944774e+01,1.654726e+03,-2.609382e+02,1.675174e+03,-8.9613
1.396135e+01,8.772177e+01,1.627308e+03,-3.053112e+02,1.655701e+03,-10.6261
1.763505e+01,1.108043e+02,1.591368e+03,-3.580099e+02,1.631141e+03,-12.6787
2.227543e+01,1.399607e+02,1.543768e+03,-4.186898e+02,1.599537e+03,-15.1743
2.813684e+01,1.767890e+02,1.480853e+03,-4.857730e+02,1.558493e+03,-18.1613
3.554059e+01,2.233081e+02,1.398932e+03,-5.558467e+02,1.505316e+03,-21.6697
4.489251e+01,2.820680e+02,1.295266e+03,-6.232302e+02,1.437404e+03,-25.6950
5.670524e+01,3.562895e+02,1.169541e+03,-6.801665e+02,1.352943e+03,-30.1809
7.162629e+01,4.500413e+02,1.025326e+03,-7.181299e+02,1.251801e+03,-35.0071
9.047357e+01,5.684622e+02,8.705442e+02,-7.302467e+02,1.136269e+03,-39.9912
1.142802e+02,7.180437e+02,7.160884e+02,-7.138506e+02,1.011121e+03,-44.9103
1.443512e+02,9.069851e+02,5.728612e+02,-6.716116e+02,8.827413e+02,-49.5370
1.823348e+02,1.145643e+03,4.487952e+02,-6.104295e+02,7.576551e+02,-53.6762
2.303132e+02,1.447101e+03,3.474423e+02,-5.388714e+02,6.411696e+02,-57.1877
2.909163e+02,1.827881e+03,2.684344e+02,-4.647221e+02,5.366783e+02,-59.9883
3.674662e+02,2.308858e+03,2.089604e+02,-3.936535e+02,4.456765e+02,-62.0396
4.641589e+02,2.916396e+03,1.652609e+02,-3.290279e+02,3.681990e+02,-63.3310
5.862947e+02,3.683798e+03,1.336360e+02,-2.723417e+02,3.033621e+02,-63.8632
7.405685e+02,4.653129e+03,1.109321e+02,-2.238402e+02,2.498207e+02,-63.6376
9.354369e+02,5.877523e+03,9.467303e+01,-1.830492e+02,2.060825e+02,-62.6520
1.181582e+03,7.424097e+03,8.300951e+01,-1.491503e+02,1.706939e+02,-60.9019
1.492496e+03,9.377626e+03,7.460263e+01,-1.212128e+02,1.423309e+02,-58.3890
1.885221e+03,1.184519e+04,6.850090e+01,-9.832267e+01,1.198320e+02,-55.1353
2.381286e+03,1.496206e+04,6.403500e+01,-7.964562e+01,1.021954e+02,-51.2008
3.007883e+03,1.889908e+04,6.073616e+01,-6.445122e+01,8.855982e+01,-46.6998
3.799357e+03,2.387207e+04,5.827609e+01,-5.211643e+01,7.818072e+01,-41.8063
4.799096e+03,3.015361e+04,5.642412e+01,-4.211861e+01,7.041065e+01,-36.7400
6.061899e+03,3.808803e+04,5.501727e+01,-3.402428e+01,6.468811e+01,-31.7339
7.656988e+03,4.811028e+04,5.393951e+01,-2.747661e+01,6.053457e+01,-26.9941
9.671799e+03,6.076970e+04,5.310749e+01,-2.218345e+01,5.755442e+01,-22.6707
1.221677e+04,7.676025e+04,5.246077e+01,-1.790652e+01,5.543262e+01,-18.8464
1.543142e+04,9.695845e+04,5.195504e+01,-1.445200e+01,5.392761e+01,-15.5446
1.949194e+04,1.224715e+05,5.155751e+01,-1.166256e+01,5.286012e+01,-12.7461
2.462092e+04,1.546978e+05,5.124364e+01,-9.410639e+00,5.210058e+01,-10.4061
3.109952e+04,1.954040e+05,5.099488e+01,-7.592985e+00,5.155707e+01,-8.4689
3.928284e+04,2.468214e+05,5.079711e+01,-6.126053e+00,5.116518e+01,-6.8766
4.961948e+04,3.117684e+05,5.063946e+01,-4.942296e+00,5.088007e+01,-5.5743
6.267603e+04,3.938051e+05,5.051352e+01,-3.987133e+00,5.067063e+01,-4.5131
7.916819e+04,4.974284e+05,5.041273e+01,-3.216472e+00,5.051524e+01,-3.6507
1.000000e+05,6.283185e+05,5.033195e+01,-2.594709e+00,5.039879e+01,-2.9511
