f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,3.251728e+02,-1.108265e+02,3.435402e+02,-18.8203
1.263134e-02,7.936502e-02,3.129559e+02,-9.860976e+01,3.281239e+02,-17.4892
1.595506e-02,1.002486e-01,3.020857e+02,-8.773979e+01,3.145696e+02,-16.1958
2.015338e-02,1.266274e-01,2.924137e+02,-7.806811e+01,3.026556e+02,-14.9481
2.545641e-02,1.599473e-01,2.838079e+02,-6.946265e+01,2.921849e+02,-13.7529
3.215484e-02,2.020348e-01,2.761508e+02,-6.180588e+01,2.829827e+02,-12.6156
4.061586e-02,2.551970e-01,2.693377e+02,-5.499325e+01,2.748946e+02,-11.5400
5.130326e-02,3.223479e-01,2.632756e+02,-4.893171e+01,2.677842e+02,-10.5287
6.480286e-02,4.071684e-01,2.578817e+02,-4.353849e+01,2.615313e+02,-9.5829
8.185467e-02,5.143081e-01,2.530824e+02,-3.873996e+01,2.560303e+02,-8.7029
1.033934e-01,6.496398e-01,2.488121e+02,-3.447059e+01,2.511886e+02,-7.8876
1.305997e-01,8.205818e-01,2.450125e+02,-3.067209e+01,2.469249e+02,-7.1355
1.649648e-01,1.036504e+00,2.416316e+02,-2.729261e+01,2.431681e+02,-6.4443
2.083726e-01,1.309244e+00,2.386234e+02,-2.428603e+01,2.398561e+02,-5.8113
2.632024e-01,1.653749e+00,2.359467e+02,-2.161132e+01,2.369344e+02,-5.2334
3.324598e-01,2.088906e+00,2.335649e+02,-1.923200e+01,2.343554e+02,-4.7072
4.199411e-01,2.638568e+00,2.314456e+02,-1.711563e+01,2.320776e+02,-4.2294
5.304417e-01,3.332864e+00,2.295597e+02,-1.523339e+01,2.300646e+02,-3.7965
6.700188e-01,4.209852e+00,2.278816e+02,-1.355966e+01,2.282846e+02,-3.4053
8.463232e-01,5.317605e+00,2.263882e+02,-1.207168e+01,2.267098e+02,-3.0523
1.069019e+00,6.716846e+00,2.250592e+02,-1.074928e+01,2.253157e+02,-2.7345
1.350314e+00,8.484273e+00,2.238763e+02,-9.574572e+00,2.240810e+02,-2.4489
1.705627e+00,1.071677e+01,2.228235e+02,-8.531719e+00,2.229868e+02,-2.1927
2.154435e+00,1.353671e+01,2.218863e+02,-7.606745e+00,2.220166e+02,-1.9635
2.721339e+00,1.709868e+01,2.210518e+02,-6.787345e+00,2.211560e+02,-1.7587
3.437414e+00,2.159791e+01,2.203087e+02,-6.062736e+00,2.203921e+02,-1.5763
4.341913e+00,2.728105e+01,2.196466e+02,-5.423525e+00,2.197136e+02,-1.4145
5.484417e+00,3.445961e+01,2.190565e+02,-4.861607e+00,2.191105e+02,-1.2714
6.927551e+00,4.352708e+01,2.185303e+02,-4.370083e+00,2.185740e+02,-1.1456
8.750422e+00,5.498052e+01,2.180605e+02,-3.943201e+00,2.180961e+02,-1.0360
1.105295e+01,6.944774e+01,2.176407e+02,-3.576321e+00,2.176700e+02,-0.9414
1.396135e+01,8.772177e+01,2.172648e+02,-3.265908e+00,2.172893e+02,-0.8612
1.763505e+01,1.108043e+02,2.169275e+02,-3.009548e+00,2.169484e+02,-0.7948
2.227543e+01,1.399607e+02,2.166239e+02,-2.806006e+00,2.166421e+02,-0.7421
2.813684e+01,1.767890e+02,2.163494e+02,-2.655303e+00,2.163657e+02,-0.7032
3.554059e+01,2.233081e+02,2.160997e+02,-2.558852e+00,2.161148e+02,-0.6784
4.489251e+01,2.820680e+02,2.158706e+02,-2.519625e+00,2.158853e+02,-0.6687
5.670524e+01,3.562895e+02,2.156581e+02,-2.542395e+00,2.156731e+02,-0.6754
7.162629e+01,4.500413e+02,2.154581e+02,-2.634029e+00,2.154742e+02,-0.7004
9.047357e+01,5.684622e+02,2.152661e+02,-2.803869e+00,2.152843e+02,-0.7462
1.142802e+02,7.180437e+02,2.150773e+02,-3.064208e+00,2.150991e+02,-0.8162
1.443512e+02,9.069851e+02,2.148861e+02,-3.430875e+00,2.149135e+02,-0.9147
1.823348e+02,1.145643e+03,2.146856e+02,-3.923942e+00,2.147215e+02,-1.0471
2.303132e+02,1.447101e+03,2.144673e+02,-4.568573e+00,2.145160e+02,-1.2203
2.909163e+02,1.827881e+03,2.142199e+02,-5.396024e+00,2.142879e+02,-1.4429
3.674662e+02,2.308858e+03,2.139284e+02,-6.444768e+00,2.140255e+02,-1.7256
4.641589e+02,2.916396e+03,2.135721e+02,-7.761716e+00,2.137131e+02,-2.0813
5.862947e+02,3.683798e+03,2.131222e+02,-9.403411e+00,2.133295e+02,-2.5264
7.405685e+02,4.653129e+03,2.125380e+02,-1.143696e+01,2.128455e+02,-3.0802
9.354369e+02,5.877523e+03,2.117620e+02,-1.394024e+01,2.122203e+02,-3.7663
1.181582e+03,7.424097e+03,2.107123e+02,-1.700061e+01,2.113970e+02,-4.6127
1.492496e+03,9.377626e+03,2.092736e+02,-2.071063e+01,2.102959e+02,-5.6518
1.885221e+03,1.184519e+04,2.072849e+02,-2.515855e+01,2.088061e+02,-6.9202
2.381286e+03,1.496206e+04,2.045273e+02,-3.041027e+01,2.067758e+02,-8.4571
3.007883e+03,1.889908e+04,2.007146e+02,-3.647854e+01,2.040025e+02,-10.3007
3.799357e+03,2.387207e+04,1.954956e+02,-4.327620e+01,2.002283e+02,-12.4821
4.799096e+03,3.015361e+04,1.884847e+02,-5.055562e+01,1.951470e+02,-15.0146
6.061899e+03,3.808803e+04,1.793375e+02,-5.785041e+01,1.884372e+02,-17.8786
7.656988e+03,4.811028e+04,1.678838e+02,-6.445758e+01,1.798326e+02,-21.0039
9.671799e+03,6.076970e+04,1.542901e+02,-6.951485e+01,1.692269e+02,-24.2538
1.221677e+04,7.676025e+04,1.391695e+02,-7.220498e+01,1.567855e+02,-27.4215
1.543142e+04,9.695845e+04,1.235315e+02,-7.203332e+01,1.429994e+02,-30.2472
1.949194e+04,1.224715e+05,1.085346e+02,-6.902913e+01,1.286265e+02,-32.4568
2.462092e+04,1.546978e+05,9.515546e+01,-6.373320e+01,1.145272e+02,-33.8134
3.109952e+04,1.954040e+05,8.395936e+01,-5.698054e+01,1.014690e+02,-34.1635
3.928284e+04,2.468214e+05,7.507007e+01,-4.962449e+01,8.998947e+01,-33.4664
4.961948e+04,3.117684e+05,6.829099e+01,-4.234489e+01,8.035390e+01,-31.8016
6.267603e+04,3.938051e+05,6.326768e+01,-3.558299e+01,7.258752e+01,-29.3543
7.916819e+04,4.974284e+05,5.961487e+01,-2.956604e+01,6.654385e+01,-26.3791
