f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,4.168609e+02,-3.504589e+02,5.446048e+02,-40.0541
1.263134e-02,7.936502e-02,3.782282e+02,-3.118260e+02,4.901959e+02,-39.5035
1.595506e-02,1.002486e-01,3.438543e+02,-2.774518e+02,4.418317e+02,-38.8996
2.015338e-02,1.266274e-01,3.132695e+02,-2.468670e+02,3.988497e+02,-38.2393
2.545641e-02,1.599473e-01,2.860562e+02,-2.196536e+02,3.606604e+02,-37.5195
3.215484e-02,2.020348e-01,2.618428e+02,-1.954403e+02,3.267393e+02,-36.7378
4.061586e-02,2.551970e-01,2.402986e+02,-1.738961e+02,2.966197e+02,-35.8920
5.130326e-02,3.223479e-01,2.211293e+02,-1.547269e+02,2.698862e+02,-34.9810
6.480286e-02,4.071684e-01,2.040731e+02,-1.376709e+02,2.461688e+02,-34.0042
8.185467e-02,5.143081e-01,1.888970e+02,-1.224951e+02,2.251380e+02,-32.9624
1.033934e-01,6.496398e-01,1.753938e+02,-1.089924e+02,2.065002e+02,-31.8574
1.305997e-01,8.205818e-01,1.633792e+02,-9.697817e+01,1.899935e+02,-30.6924
1.649648e-01,1.036504e+00,1.526888e+02,-8.628848e+01,1.753841e+02,-29.4719
2.083726e-01,1.309244e+00,1.431769e+02,-7.677729e+01,1.624635e+02,-28.2020
2.632024e-01,1.653749e+00,1.347134e+02,-6.831472e+01,1.510450e+02,-26.8901
3.324598e-01,2.088906e+00,1.271828e+02,-6.078518e+01,1.409621e+02,-25.5448
4.199411e-01,2.638568e+00,1.204822e+02,-5.408585e+01,1.320653e+02,-24.1759
5.304417e-01,3.332864e+00,1.145201e+02,-4.812523e+01,1.242212e+02,-22.7938
6.700188e-01,4.209852e+00,1.092151e+02,-4.282193e+01,1.173101e+02,-21.4095
8.463232e-01,5.317605e+00,1.044947e+02,-3.810352e+01,1.112251e+02,-20.0342
1.069019e+00,6.716846e+00,1.002944e+02,-3.390558e+01,1.058705e+02,-18.6784
1.350314e+00,8.484273e+00,9.655696e+01,-3.017079e+01,1.011609e+02,-17.3523
1.705627e+00,1.071677e+01,9.323121e+01,-2.684815e+01,9.702001e+01,-16.0650
2.154435e+00,1.353671e+01,9.027177e+01,-2.389231e+01,9.338006e+01,-14.8246
2.721339e+00,1.709868e+01,8.763822e+01,-2.126292e+01,9.018076e+01,-13.6377
3.437414e+00,2.159791e+01,8.529458e+01,-1.892411e+01,8.736869e+01,-12.5094
4.341913e+00,2.728105e+01,8.320885e+01,-1.684399e+01,8.489660e+01,-11.4438
5.484417e+00,3.445961e+01,8.135253e+01,-1.499419e+01,8.272279e+01,-10.4431
6.927551e+00,4.352708e+01,7.970026e+01,-1.334953e+01,8.081053e+01,-9.5086
8.750422e+00,5.498052e+01,7.822947e+01,-1.188762e+01,7.912753e+01,-8.6405
1.105295e+01,6.944774e+01,7.692007e+01,-1.058862e+01,7.764545e+01,-7.8379
1.396135e+01,8.772177e+01,7.575416e+01,-9.434906e+00,7.633944e+01,-7.0994
1.763505e+01,1.108043e+02,7.471579e+01,-8.410903e+00,7.518771e+01,-6.4229
2.227543e+01,1.399607e+02,7.379076e+01,-7.502833e+00,7.417121e+01,-5.8057
2.813684e+01,1.767890e+02,7.296640e+01,-6.698555e+00,7.327323e+01,-5.2452
3.554059e+01,2.233081e+02,7.223141e+01,-5.987411e+00,7.247914e+01,-4.7385
