f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
3.799357e+03,2.387207e+04,2.602453e+02,-4.317288e+02,5.041006e+02,-58.9185
4.799096e+03,3.015361e+04,2.031394e+02,-3.669666e+02,4.194403e+02,-61.0327
6.061899e+03,3.808803e+04,1.610292e+02,-3.074858e+02,3.470993e+02,-62.3591
7.656988e+03,4.811028e+04,1.304968e+02,-2.549627e+02,2.864183e+02,-62.8954
9.671799e+03,6.076970e+04,1.085640e+02,-2.098198e+02,2.362425e+02,-62.6423
1.221677e+04,7.676025e+04,9.286261e+01,-1.717366e+02,1.952356e+02,-61.5987
1.543142e+04,9.695845e+04,8.161085e+01,-1.400212e+02,1.620687e+02,-59.7644
1.949194e+04,1.224715e+05,7.351316e+01,-1.138451e+02,1.355171e+02,-57.1485
2.462092e+04,1.546978e+05,6.764669e+01,-9.237642e+01,1.144966e+02,-53.7849
3.109952e+04,1.954040e+05,6.336172e+01,-7.484666e+01,9.806493e+01,-49.7503
3.928284e+04,2.468214e+05,6.020324e+01,-6.057837e+01,8.540591e+01,-45.1780
4.961948e+04,3.117684e+05,5.785281e+01,-4.899114e+01,7.580949e+01,-40.2587
6.267603e+04,3.938051e+05,5.608697e+01,-3.959674e+01,6.865602e+01,-35.2216
7.916819e+04,4.974284e+05,5.474810e+01,-3.198943e+01,6.340881e+01,-30.2978
1.000000e+05,6.283185e+05,5.372420e+01,-2.583482e+01,5.961315e+01,-25.6819
