f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,3.349186e+03,-3.153924e+03,4.600465e+03,-43.2802
1.263134e-02,7.936502e-02,3.001524e+03,-2.806244e+03,4.109033e+03,-43.0742
1.595506e-02,1.002486e-01,2.692187e+03,-2.496894e+03,3.671833e+03,-42.8447
2.015338e-02,1.266274e-01,2.416952e+03,-2.221649e+03,3.282892e+03,-42.5891
2.545641e-02,1.599473e-01,2.172057e+03,-1.976750e+03,2.936899e+03,-42.3048
3.215484e-02,2.020348e-01,1.954159e+03,-1.758851e+03,2.629124e+03,-41.9890
4.061586e-02,2.551970e-01,1.760280e+03,-1.564977e+03,2.355364e+03,-41.6387
5.130326e-02,3.223479e-01,1.587773e+03,-1.392480e+03,2.111877e+03,-41.2508
6.480286e-02,4.071684e-01,1.434280e+03,-1.239004e+03,1.895334e+03,-40.8221
8.185467e-02,5.143081e-01,1.297705e+03,-1.102453e+03,1.702774e+03,-40.3493
1.033934e-01,6.496398e-01,1.176182e+03,-9.809620e+02,1.531565e+03,-39.8289
1.305997e-01,8.205818e-01,1.068052e+03,-8.728715e+02,1.379362e+03,-39.2576
1.649648e-01,1.036504e+00,9.718358e+02,-7.767055e+02,1.244080e+03,-38.6324
2.083726e-01,1.309244e+00,8.862207e+02,-6.911505e+02,1.123867e+03,-37.9501
2.632024e-01,1.653749e+00,8.100363e+02,-6.150384e+02,1.017070e+03,-37.2084
3.324598e-01,2.088906e+00,7.422419e+02,-5.473296e+02,9.222216e+02,-36.4051
4.199411e-01,2.638568e+00,6.819112e+02,-4.870998e+02,8.380150e+02,-35.5388
5.304417e-01,3.332864e+00,6.282201e+02,-4.335265e+02,7.632861e+02,-34.6091
6.700188e-01,4.209852e+00,5.804347e+02,-3.858787e+02,6.969984e+02,-33.6163
8.463232e-01,5.317605e+00,5.379024e+02,-3.435059e+02,6.382282e+02,-32.5624
1.069019e+00,6.716846e+00,5.000418e+02,-3.058304e+02,5.861519e+02,-31.4504
1.350314e+00,8.484273e+00,4.663355e+02,-2.723385e+02,5.400343e+02,-30.2848
1.705627e+00,1.071677e+01,4.363230e+02,-2.425740e+02,4.992193e+02,-29.0719
2.154435e+00,1.353671e+01,4.095940e+02,-2.161320e+02,4.631201e+02,-27.8194
2.721339e+00,1.709868e+01,3.857830e+02,-1.926533e+02,4.312120e+02,-26.5367
3.437414e+00,2.159791e+01,3.645643e+02,-1.718197e+02,4.030250e+02,-25.2346
4.341913e+00,2.728105e+01,3.456476e+02,-1.533500e+02,3.781382e+02,-23.9249
5.484417e+00,3.445961e+01,3.287737e+02,-1.369957e+02,3.561741e+02,-22.6209
6.927551e+00,4.352708e+01,3.137111e+02,-1.225385e+02,3.367942e+02,-21.3361
8.750422e+00,5.498052e+01,3.002525e+02,-1.097869e+02,3.196948e+02,-20.0849
1.105295e+01,6.944774e+01,2.882123e+02,-9.857424e+01,3.046034e+02,-18.8817
1.396135e+01,8.772177e+01,2.774230e+02,-8.875656e+01,2.912752e+02,-17.7411
1.763505e+01,1.108043e+02,2.677334e+02,-8.021092e+01,2.794905e+02,-16.6778
2.227543e+01,1.399607e+02,2.590054e+02,-7.283409e+01,2.690513e+02,-15.7063
2.813684e+01,1.767890e+02,2.511118e+02,-6.654146e+01,2.597785e+02,-14.8416
3.554059e+01,2.233081e+02,2.439332e+02,-6.126616e+01,2.515094e+02,-14.0988
4.489251e+01,2.820680e+02,2.373554e+02,-5.695823e+01,2.440939e+02,-13.4941
5.670524e+01,3.562895e+02,2.312654e+02,-5.358376e+01,2.373919e+02,-13.0451
7.162629e+01,4.500413e+02,2.255472e+02,-5.112358e+01,2.312686e+02,-12.7711
9.047357e+01,5.684622e+02,2.200767e+02,-4.957110e+01,2.255904e+02,-12.6937
1.142802e+02,7.180437e+02,2.147149e+02,-4.892839e+01,2.202192e+02,-12.8371
1.443512e+02,9.069851e+02,2.093011e+02,-4.919936e+01,2.150059e+02,-13.2281
1.823348e+02,1.145643e+03,2.036447e+02,-5.037821e+01,2.097835e+02,-13.8950
2.303132e+02,1.447101e+03,1.975193e+02,-5.243099e+01,2.043596e+02,-14.8662
2.909163e+02,1.827881e+03,1.906630e+02,-5.526844e+01,1.985120e+02,-16.1656
3.674662e+02,2.308858e+03,1.827925e+02,-5.871045e+01,1.919897e+02,-17.8063
4.641589e+02,2.916396e+03,1.736403e+02,-6.244825e+01,1.845284e+02,-19.7807
5.862947e+02,3.683798e+03,1.630247e+02,-6.602142e+01,1.758860e+02,-22.0469
7.405685e+02,4.653129e+03,1.509485e+02,-6.883832e+01,1.659040e+02,-24.5148
9.354369e+02,5.877523e+03,1.376910e+02,-7.026852e+01,1.545849e+02,-27.0368
1.181582e+03,7.424097e+03,1.238375e+02,-6.980574e+01,1.421568e+02,-29.4094
1.492496e+03,9.377626e+03,1.101867e+02,-6.724165e+01,1.290835e+02,-31.3937
1.885221e+03,1.184519e+04,9.755221e+01,-6.275195e+01,1.159924e+02,-32.7518
2.381286e+03,1.496206e+04,8.654886e+01,-5.683460e+01,1.035417e+02,-33.2920
3.007883e+03,1.889908e+04,7.747436e+01,-5.013699e+01,9.228215e+01,-32.9086
3.799357e+03,2.387207e+04,7.032203e+01,-4.327285e+01,8.256953e+01,-31.6062
4.799096e+03,3.015361e+04,6.487923e+01,-3.670791e+01,7.454385e+01,-29.5007
6.061899e+03,3.808803e+04,6.084099e+01,-3.072964e+01,6.816111e+01,-26.7975
7.656988e+03,4.811028e+04,5.789467e+01,-2.547213e+01,6.325047e+01,-23.7482
9.671799e+03,6.076970e+04,5.576573e+01,-2.096143e+01,5.957515e+01,-20.6004
1.221677e+04,7.676025e+04,5.423361e+01,-1.715855e+01,5.688321e+01,-17.5565
1.543142e+04,9.695845e+04,5.313064e+01,-1.399183e+01,5.494212e+01,-14.7537
1.949194e+04,1.224715e+05,5.233375e+01,-1.137782e+01,5.355629e+01,-12.2657
2.462092e+04,1.546978e+05,5.175455e+01,-9.233421e+00,5.257175e+01,-10.1156
3.109952e+04,1.954040e+05,5.133034e+01,-7.482059e+00,5.187278e+01,-8.2932
3.928284e+04,2.468214e+05,5.101696e+01,-6.056250e+00,5.137518e+01,-6.7699
4.961948e+04,3.117684e+05,5.078334e+01,-4.898158e+00,5.101902e+01,-5.5093
6.267603e+04,3.938051e+05,5.060758e+01,-3.959103e+00,5.076221e+01,-4.4732
7.916819e+04,4.974284e+05,5.047416e+01,-3.198605e+00,5.057541e+01,-3.6260
1.000000e+05,6.283185e+05,5.037205e+01,-2.583282e+00,5.043824e+01,-2.9358
