f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.142802e+02,7.180437e+02,9.409179e+01,-2.956110e+01,9.862618e+01,-17.4413
1.443512e+02,9.069851e+02,9.083367e+01,-2.631851e+01,9.456965e+01,-16.1586
1.823348e+02,1.145643e+03,8.793314e+01,-2.343596e+01,9.100264e+01,-14.9236
2.303132e+02,1.447101e+03,8.535056e+01,-2.087419e+01,8.786609e+01,-13.7431
2.909163e+02,1.827881e+03,8.305063e+01,-1.859837e+01,8.510762e+01,-12.6226
3.674662e+02,2.308858e+03,8.100192e+01,-1.657762e+01,8.268088e+01,-11.5663
4.641589e+02,2.916396e+03,7.917641e+01,-1.478457e+01,8.054494e+01,-10.5770
5.862947e+02,3.683798e+03,7.754910e+01,-1.319503e+01,7.866367e+01,-9.6564
7.405685e+02,4.653129e+03,7.609773e+01,-1.178769e+01,7.700528e+01,-8.8053
9.354369e+02,5.877523e+03,7.480236e+01,-1.054379e+01,7.554181e+01,-8.0233
1.181582e+03,7.424097e+03,7.364519e+01,-9.446915e+00,7.424862e+01,-7.3098
1.492496e+03,9.377626e+03,7.261023e+01,-8.482813e+00,7.310406e+01,-6.6635
1.885221e+03,1.184519e+04,7.168311e+01,-7.639199e+00,7.208901e+01,-6.0830
2.381286e+03,1.496206e+04,7.085082e+01,-6.905629e+00,7.118656e+01,-5.5669
3.007883e+03,1.889908e+04,7.010152e+01,-6.273399e+00,7.038166e+01,-5.1138
3.799357e+03,2.387207e+04,6.942426e+01,-5.735454e+00,6.966078e+01,-4.7227
4.799096e+03,3.015361e+04,6.880883e+01,-5.286337e+00,6.901159e+01,-4.3932
6.061899e+03,3.808803e+04,6.824540e+01,-4.922134e+00,6.842267e+01,-4.1253
7.656988e+03,4.811028e+04,6.772429e+01,-4.640430e+00,6.788309e+01,-3.9197
9.671799e+03,6.076970e+04,6.723553e+01,-4.440237e+00,6.738199e+01,-3.7783
1.221677e+04,7.676025e+04,6.676842e+01,-4.321857e+00,6.690815e+01,-3.7035
1.543142e+04,9.695845e+04,6.631090e+01,-4.286617e+00,6.644931e+01,-3.6987
1.949194e+04,1.224715e+05,6.584887e+01,-4.336363e+00,6.599150e+01,-3.7677
2.462092e+04,1.546978e+05,6.536535e+01,-4.472562e+00,6.551819e+01,-3.9143
3.109952e+04,1.954040e+05,6.483969e+01,-4.694785e+00,6.500943e+01,-4.1413
3.928284e+04,2.468214e+05,6.424717e+01,-4.998338e+00,6.444131e+01,-4.4486
4.961948e+04,3.117684e+05,6.355956e+01,-5.370908e+00,6.378609e+01,-4.8301
6.267603e+04,3.938051e+05,6.274769e+01,-5.788490e+00,6.301412e+01,-5.2706
7.916819e+04,4.974284e+05,6.178708e+01,-6.211803e+00,6.209855e+01,-5.7410
1.000000e+05,6.283185e+05,6.066714e+01,-6.585687e+00,6.102354e+01,-6.1955
