f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
2.227543e+01,1.399607e+02,8.565633e+01,-2.123945e+01,8.825033e+01,-13.9263
2.813684e+01,1.767890e+02,8.331628e+01,-1.892771e+01,8.543922e+01,-12.7992
3.554059e+01,2.233081e+02,8.123145e+01,-1.687569e+01,8.296588e+01,-11.7362
4.489251e+01,2.820680e+02,7.937330e+01,-1.505565e+01,8.078857e+01,-10.7404
5.670524e+01,3.562895e+02,7.771641e+01,-1.344307e+01,7.887050e+01,-9.8137
7.162629e+01,4.500413e+02,7.623805e+01,-1.201636e+01,7.717923e+01,-8.9571
9.047357e+01,5.684622e+02,7.491792e+01,-1.075657e+01,7.568619e+01,-8.1706
1.142802e+02,7.180437e+02,7.373784e+01,-9.647150e+00,7.436624e+01,-7.4537
1.443512e+02,9.069851e+02,7.268147e+01,-8.673771e+00,7.319720e+01,-6.8055
1.823348e+02,1.145643e+03,7.173406e+01,-7.824133e+00,7.215950e+01,-6.2247
2.303132e+02,1.447101e+03,7.088224e+01,-7.087844e+00,7.123573e+01,-5.7103
2.909163e+02,1.827881e+03,7.011375e+01,-6.456311e+00,7.041038e+01,-5.2612
3.674662e+02,2.308858e+03,6.941719e+01,-5.922657e+00,6.966939e+01,-4.8767
4.641589e+02,2.916396e+03,6.878180e+01,-5.481657e+00,6.899988e+01,-4.5566
5.862947e+02,3.683798e+03,6.819708e+01,-5.129670e+00,6.838973e+01,-4.3016
7.405685e+02,4.653129e+03,6.765248e+01,-4.864567e+00,6.782715e+01,-4.1128
9.354369e+02,5.877523e+03,6.713693e+01,-4.685597e+00,6.730024e+01,-3.9923
1.181582e+03,7.424097e+03,6.663827e+01,-4.593150e+00,6.679638e+01,-3.9430
1.492496e+03,9.377626e+03,6.614260e+01,-4.588319e+00,6.630156e+01,-3.9683
1.885221e+03,1.184519e+04,6.563347e+01,-4.672116e+00,6.579955e+01,-4.0717
2.381286e+03,1.496206e+04,6.509108e+01,-4.844151e+00,6.527109e+01,-4.2562
3.007883e+03,1.889908e+04,6.449184e+01,-5.100540e+00,6.469322e+01,-4.5220
3.799357e+03,2.387207e+04,6.380852e+01,-5.430875e+00,6.403922e+01,-4.8648
4.799096e+03,3.015361e+04,6.301224e+01,-5.814390e+00,6.327993e+01,-5.2720
6.061899e+03,3.808803e+04,6.207708e+01,-6.216206e+00,6.238754e+01,-5.7184
7.656988e+03,4.811028e+04,6.098822e+01,-6.585732e+00,6.134276e+01,-6.1631
9.671799e+03,6.076970e+04,5.975234e+01,-6.860424e+00,6.014488e+01,-6.5497
1.221677e+04,7.676025e+04,5.840627e+01,-6.977430e+00,5.882156e+01,-6.8125
1.543142e+04,9.695845e+04,5.701702e+01,-6.891553e+00,5.743199e+01,-6.8918
1.949194e+04,1.224715e+05,5.566889e+01,-6.591745e+00,5.605780e+01,-6.7529
2.462092e+04,1.546978e+05,5.444140e+01,-6.106084e+00,5.478276e+01,-6.3995
3.109952e+04,1.954040e+05,5.338910e+01,-5.491484e+00,5.367078e+01,-5.8727
3.928284e+04,2.468214e+05,5.253326e+01,-4.814570e+00,5.275342e+01,-5.2364
4.961948e+04,3.117684e+05,5.186634e+01,-4.134355e+00,5.203085e+01,-4.5575
6.267603e+04,3.938051e+05,5.136322e+01,-3.493113e+00,5.148186e+01,-3.8906
7.916819e+04,4.974284e+05,5.099224e+01,-2.915294e+00,5.107551e+01,-3.2721
1.000000e+05,6.283185e+05,5.072265e+01,-2.411003e+00,5.077992e+01,-2.7214
