f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,1.322210e+03,-1.108262e+03,1.725249e+03,-39.9694
1.263134e-02,7.936502e-02,1.200042e+03,-9.860996e+02,1.553220e+03,-39.4107
1.595506e-02,1.002486e-01,1.091340e+03,-8.774050e+02,1.400308e+03,-38.7982
2.015338e-02,1.266274e-01,9.946202e+02,-7.806939e+02,1.264418e+03,-38.1290
2.545641e-02,1.599473e-01,9.085612e+02,-6.946455e+02,1.143685e+03,-37.3999
3.215484e-02,2.020348e-01,8.319876e+02,-6.180846e+02,1.036452e+03,-36.6087
4.061586e-02,2.551970e-01,7.638538e+02,-5.499655e+02,9.412411e+02,-35.7534
5.130326e-02,3.223479e-01,7.032291e+02,-4.893582e+02,8.567395e+02,-34.8330
6.480286e-02,4.071684e-01,6.492854e+02,-4.354348e+02,7.817768e+02,-33.8473
8.185467e-02,5.143081e-01,6.012861e+02,-3.874590e+02,7.153107e+02,-32.7971
1.033934e-01,6.496398e-01,5.585756e+02,-3.447757e+02,6.564122e+02,-31.6846
1.305997e-01,8.205818e-01,5.205704e+02,-3.068021e+02,6.042525e+02,-30.5133
1.649648e-01,1.036504e+00,4.867516e+02,-2.730198e+02,5.580922e+02,-29.2881
2.083726e-01,1.309244e+00,4.566572e+02,-2.429677e+02,5.172708e+02,-28.0155
2.632024e-01,1.653749e+00,4.298761e+02,-2.162357e+02,4.811978e+02,-26.7033
3.324598e-01,2.088906e+00,4.060426e+02,-1.924590e+02,4.493451e+02,-25.3604
4.199411e-01,2.638568e+00,3.848311e+02,-1.713135e+02,4.212401e+02,-23.9970
5.304417e-01,3.332864e+00,3.659518e+02,-1.525109e+02,3.964597e+02,-22.6240
6.700188e-01,4.209852e+00,3.491469e+02,-1.357954e+02,3.746250e+02,-21.2528
8.463232e-01,5.317605e+00,3.341867e+02,-1.209396e+02,3.553971e+02,-19.8948
1.069019e+00,6.716846e+00,3.208668e+02,-1.077418e+02,3.384727e+02,-18.5612
1.350314e+00,8.484273e+00,3.090051e+02,-9.602342e+01,3.235809e+02,-17.2626
1.705627e+00,1.071677e+01,2.984394e+02,-8.562637e+01,3.104801e+02,-16.0089
2.154435e+00,1.353671e+01,2.890250e+02,-7.641107e+01,2.989551e+02,-14.8088
2.721339e+00,1.709868e+01,2.806331e+02,-6.825471e+01,2.888142e+02,-13.6699
3.437414e+00,2.159791e+01,2.731485e+02,-6.104966e+01,2.798878e+02,-12.5987
4.341913e+00,2.728105e+01,2.664682e+02,-5.470218e+01,2.720250e+02,-11.6009
5.484417e+00,3.445961e+01,2.604999e+02,-4.913138e+01,2.650926e+02,-10.6808
6.927551e+00,4.352708e+01,2.551608e+02,-4.426831e+01,2.589724e+02,-9.8424
8.750422e+00,5.498052e+01,2.503760e+02,-4.005537e+01,2.535598e+02,-9.0892
1.105295e+01,6.944774e+01,2.460774e+02,-3.644586e+01,2.487617e+02,-8.4247
1.396135e+01,8.772177e+01,2.422027e+02,-3.340378e+01,2.444953e+02,-7.8525
1.763505e+01,1.108043e+02,2.386936e+02,-3.090381e+01,2.406859e+02,-7.3771
2.227543e+01,1.399607e+02,2.354948e+02,-2.893152e+01,2.372653e+02,-7.0039
2.813684e+01,1.767890e+02,2.325520e+02,-2.748375e+01,2.341704e+02,-6.7401
3.554059e+01,2.233081e+02,2.298098e+02,-2.656909e+01,2.313405e+02,-6.5949
4.489251e+01,2.820680e+02,2.272091e+02,-2.620844e+01,2.287156e+02,-6.5800
5.670524e+01,3.562895e+02,2.246833e+02,-2.643524e+01,2.262331e+02,-6.7103
7.162629e+01,4.500413e+02,2.221535e+02,-2.729523e+01,2.238241e+02,-7.0046
9.047357e+01,5.684622e+02,2.195218e+02,-2.884479e+01,2.214088e+02,-7.4857
1.142802e+02,7.180437e+02,2.166629e+02,-3.114682e+01,2.188903e+02,-8.1806
1.443512e+02,9.069851e+02,2.134139e+02,-3.426218e+01,2.161466e+02,-9.1206
1.823348e+02,1.145643e+03,2.095629e+02,-3.823398e+01,2.130222e+02,-10.3397
2.303132e+02,1.447101e+03,2.048413e+02,-4.306121e+01,2.093185e+02,-11.8717
2.909163e+02,1.827881e+03,1.989240e+02,-4.865886e+01,2.047888e+02,-13.7452
