f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
5.862947e+02,3.683798e+03,6.785079e+01,-1.551412e+00,6.786852e+01,-1.3098
7.405685e+02,4.653129e+03,6.768637e+01,-1.414882e+00,6.770116e+01,-1.1975
9.354369e+02,5.877523e+03,6.753854e+01,-1.301234e+00,6.755107e+01,-1.1038
1.181582e+03,7.424097e+03,6.740510e+01,-1.209762e+00,6.741595e+01,-1.0282
1.492496e+03,9.377626e+03,6.728398e+01,-1.140259e+00,6.729364e+01,-0.9709
1.885221e+03,1.184519e+04,6.717321e+01,-1.093060e+00,6.718210e+01,-0.9322
2.381286e+03,1.496206e+04,6.707080e+01,-1.069091e+00,6.707932e+01,-0.9132
3.007883e+03,1.889908e+04,6.697473e+01,-1.069945e+00,6.698327e+01,-0.9152
3.799357e+03,2.387207e+04,6.688275e+01,-1.097965e+00,6.689176e+01,-0.9405
4.799096e+03,3.015361e+04,6.679233e+01,-1.156345e+00,6.680234e+01,-0.9918
6.061899e+03,3.808803e+04,6.670037e+01,-1.249236e+00,6.671207e+01,-1.0730
7.656988e+03,4.811028e+04,6.660296e+01,-1.381842e+00,6.661730e+01,-1.1886
9.671799e+03,6.076970e+04,6.649495e+01,-1.560484e+00,6.651326e+01,-1.3444
1.221677e+04,7.676025e+04,6.636937e+01,-1.792563e+00,6.639357e+01,-1.5471
1.543142e+04,9.695845e+04,6.621664e+01,-2.086348e+00,6.624950e+01,-1.8047
1.949194e+04,1.224715e+05,6.602362e+01,-2.450397e+00,6.606908e+01,-2.1255
2.462092e+04,1.546978e+05,6.577236e+01,-2.892389e+00,6.583593e+01,-2.5180
3.109952e+04,1.954040e+05,6.543896e+01,-3.416991e+00,6.552811e+01,-2.9891
3.928284e+04,2.468214e+05,6.499291e+01,-4.022374e+00,6.511726e+01,-3.5415
4.961948e+04,3.117684e+05,6.439804e+01,-4.695166e+00,6.456897e+01,-4.1700
6.267603e+04,3.938051e+05,6.361671e+01,-5.404390e+00,6.384586e+01,-4.8558
7.916819e+04,4.974284e+05,6.261896e+01,-6.096549e+00,6.291504e+01,-5.5608
1.000000e+05,6.283185e+05,6.139678e+01,-6.696231e+00,6.176087e+01,-6.2244
