f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
4.641589e+02,2.916396e+03,2.177067e+02,-1.271269e+01,2.180776e+02,-3.3419
5.862947e+02,3.683798e+03,2.166932e+02,-1.386779e+01,2.171365e+02,-3.6618
7.405685e+02,4.653129e+03,2.155952e+02,-1.546988e+01,2.161495e+02,-4.1042
9.354369e+02,5.877523e+03,2.143482e+02,-1.758919e+01,2.150687e+02,-4.6911
1.181582e+03,7.424097e+03,2.128642e+02,-2.030552e+01,2.138305e+02,-5.4491
1.492496e+03,9.377626e+03,2.110226e+02,-2.370367e+01,2.123497e+02,-6.4090
1.885221e+03,1.184519e+04,2.086583e+02,-2.786378e+01,2.105105e+02,-7.6062
2.381286e+03,1.496206e+04,2.055502e+02,-3.284311e+01,2.081575e+02,-9.0781
3.007883e+03,1.889908e+04,2.014121e+02,-3.864545e+01,2.050861e+02,-10.8615
3.799357e+03,2.387207e+04,1.958963e+02,-4.517515e+01,2.010377e+02,-12.9858
4.799096e+03,3.015361e+04,1.886245e+02,-5.217822e+01,1.957084e+02,-15.4628
6.061899e+03,3.808803e+04,1.792637e+02,-5.918670e+01,1.887817e+02,-18.2714
7.656988e+03,4.811028e+04,1.676558e+02,-6.550370e+01,1.799978e+02,-21.3408
9.671799e+03,6.076970e+04,1.539753e+02,-7.028178e+01,1.692570e+02,-24.5342
1.221677e+04,7.676025e+04,1.388335e+02,-7.272392e+01,1.567275e+02,-27.6465
1.543142e+04,9.695845e+04,1.232254e+02,-7.235332e+01,1.428968e+02,-30.4199
1.949194e+04,1.224715e+05,1.082872e+02,-6.920695e+01,1.285135e+02,-32.5829
2.462092e+04,1.546978e+05,9.497352e+01,-6.382099e+01,1.144250e+02,-33.9006
3.109952e+04,1.954040e+05,8.383515e+01,-5.701785e+01,1.013872e+02,-34.2204
3.928284e+04,2.468214e+05,7.498990e+01,-4.963681e+01,8.992941e+01,-33.5011
4.961948e+04,3.117684e+05,6.824132e+01,-4.234650e+01,8.031254e+01,-31.8213
6.267603e+04,3.938051e+05,6.323776e+01,-3.558092e+01,7.256043e+01,-29.3644
7.916819e+04,4.974284e+05,5.959719e+01,-2.956329e+01,6.652679e+01,-26.3838
1.000000e+05,6.283185e+05,5.697696e+01,-2.436492e+01,6.196792e+01,-23.1529
