f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.142802e+02,7.180437e+02,1.652505e+03,-2.043365e+02,1.665091e+03,-7.0490
1.443512e+02,9.069851e+02,1.633322e+03,-2.458122e+02,1.651715e+03,-8.5587
1.823348e+02,1.145643e+03,1.607211e+03,-2.952254e+02,1.634101e+03,-10.4085
2.303132e+02,1.447101e+03,1.571506e+03,-3.528709e+02,1.610637e+03,-12.6555
2.909163e+02,1.827881e+03,1.522873e+03,-4.181953e+02,1.579249e+03,-15.3554
3.674662e+02,2.308858e+03,1.457515e+03,-4.892262e+02,1.537431e+03,-18.5547
4.641589e+02,2.916396e+03,1.371790e+03,-5.619610e+02,1.482433e+03,-22.2767
5.862947e+02,3.683798e+03,1.263370e+03,-6.300288e+02,1.411751e+03,-26.5049
7.405685e+02,4.653129e+03,1.132828e+03,-6.851431e+02,1.323903e+03,-31.1659
9.354369e+02,5.877523e+03,9.849869e+02,-7.187841e+02,1.219364e+03,-36.1197
1.181582e+03,7.424097e+03,8.289539e+02,-7.248658e+02,1.101179e+03,-41.1676
1.492496e+03,9.377626e+03,6.761660e+02,-7.021203e+02,9.747683e+02,-46.0788
1.885221e+03,1.184519e+04,5.371549e+02,-6.546428e+02,8.468132e+02,-50.6301
2.381286e+03,1.496206e+04,4.188208e+02,-5.902010e+02,7.237044e+02,-54.6396
3.007883e+03,1.889908e+04,3.235626e+02,-5.174864e+02,6.103154e+02,-57.9840
3.799357e+03,2.387207e+04,2.501588e+02,-4.438781e+02,5.095166e+02,-60.5955
4.799096e+03,3.015361e+04,1.953694e+02,-3.744503e+02,4.223532e+02,-62.4467
6.061899e+03,3.808803e+04,1.553425e+02,-3.120188e+02,3.485499e+02,-63.5330
7.656988e+03,4.811028e+04,1.264765e+02,-2.576843e+02,2.870497e+02,-63.8573
9.671799e+03,6.076970e+04,1.057885e+02,-2.114492e+02,2.364359e+02,-63.4211
1.221677e+04,7.676025e+04,9.097779e+01,-1.727134e+02,1.952099e+02,-62.2217
1.543142e+04,9.695845e+04,8.034564e+01,-1.406093e+02,1.619457e+02,-60.2559
1.949194e+04,1.224715e+05,7.267080e+01,-1.142014e+02,1.353625e+02,-57.5298
2.462092e+04,1.546978e+05,6.708913e+01,-9.259376e+01,1.143440e+02,-54.0747
3.109952e+04,1.954040e+05,6.299424e+01,-7.498024e+01,9.793013e+01,-49.9649
3.928284e+04,2.468214e+05,5.996178e+01,-6.066107e+01,8.529467e+01,-45.3322
4.961948e+04,3.117684e+05,5.769452e+01,-4.904269e+01,7.572214e+01,-40.3659
6.267603e+04,3.938051e+05,5.598338e+01,-3.962908e+01,6.859010e+01,-35.2936
7.916819e+04,4.974284e+05,5.468039e+01,-3.200984e+01,6.336067e+01,-30.3447
1.000000e+05,6.283185e+05,5.367999e+01,-2.584776e+01,5.957892e+01,-25.7115
