f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,1.772566e+02,-1.108258e+02,2.090508e+02,-32.0148
1.263134e-02,7.936502e-02,1.650397e+02,-9.860897e+01,1.922546e+02,-30.8577
1.595506e-02,1.002486e-01,1.541696e+02,-8.773890e+01,1.773876e+02,-29.6445
2.015338e-02,1.266274e-01,1.444977e+02,-7.806711e+01,1.642378e+02,-28.3808
2.545641e-02,1.599473e-01,1.358920e+02,-6.946150e+01,1.526156e+02,-27.0740
3.215484e-02,2.020348e-01,1.282349e+02,-6.180455e+01,1.423517e+02,-25.7324
4.061586e-02,2.551970e-01,1.214219e+02,-5.499169e+01,1.332943e+02,-24.3657
5.130326e-02,3.223479e-01,1.153599e+02,-4.892986e+01,1.253078e+02,-22.9842
6.480286e-02,4.071684e-01,1.099661e+02,-4.353629e+01,1.182707e+02,-21.5989
8.185467e-02,5.143081e-01,1.051669e+02,-3.873732e+01,1.120743e+02,-20.2208
1.033934e-01,6.496398e-01,1.008967e+02,-3.446740e+01,1.066215e+02,-18.8607
1.305997e-01,8.205818e-01,9.709722e+01,-3.066821e+01,1.018254e+02,-17.5288
1.649648e-01,1.036504e+00,9.371652e+01,-2.728789e+01,9.760848e+01,-16.2342
2.083726e-01,1.309244e+00,9.070847e+01,-2.428025e+01,9.390184e+01,-14.9853
2.632024e-01,1.653749e+00,8.803196e+01,-2.160424e+01,9.064419e+01,-13.7887
3.324598e-01,2.088906e+00,8.565045e+01,-1.922330e+01,8.778118e+01,-12.6498
4.199411e-01,2.638568e+00,8.353142e+01,-1.710493e+01,8.526474e+01,-11.5726
5.304417e-01,3.332864e+00,8.164591e+01,-1.522019e+01,8.305245e+01,-10.5597
6.700188e-01,4.209852e+00,7.996819e+01,-1.354336e+01,8.110693e+01,-9.6124
8.463232e-01,5.317605e+00,7.847533e+01,-1.205155e+01,7.939533e+01,-8.7308
1.069019e+00,6.716846e+00,7.714695e+01,-1.072440e+01,7.788880e+01,-7.9141
1.350314e+00,8.484273e+00,7.596491e+01,-9.543789e+00,7.656207e+01,-7.1608
1.705627e+00,1.071677e+01,7.491305e+01,-8.493623e+00,7.539302e+01,-6.4686
2.154435e+00,1.353671e+01,7.397702e+01,-7.559582e+00,7.436226e+01,-5.8347
2.721339e+00,1.709868e+01,7.314402e+01,-6.728942e+00,7.345288e+01,-5.2562
3.437414e+00,2.159791e+01,7.240267e+01,-5.990396e+00,7.265006e+01,-4.7297
4.341913e+00,2.728105e+01,7.174285e+01,-5.333906e+00,7.194086e+01,-4.2520
5.484417e+00,3.445961e+01,7.115554e+01,-4.750568e+00,7.131395e+01,-3.8196
6.927551e+00,4.352708e+01,7.063271e+01,-4.232489e+00,7.075940e+01,-3.4292
8.750422e+00,5.498052e+01,7.016720e+01,-3.772688e+00,7.026855e+01,-3.0777
1.105295e+01,6.944774e+01,6.975265e+01,-3.365001e+00,6.983377e+01,-2.7619
1.396135e+01,8.772177e+01,6.938338e+01,-3.004003e+00,6.944838e+01,-2.4791
1.763505e+01,1.108043e+02,6.905432e+01,-2.684944e+00,6.910650e+01,-2.2266
2.227543e+01,1.399607e+02,6.876095e+01,-2.403688e+00,6.880295e+01,-2.0021
2.813684e+01,1.767890e+02,6.849922e+01,-2.156669e+00,6.853316e+01,-1.8033
3.554059e+01,2.233081e+02,6.826551e+01,-1.940853e+00,6.829309e+01,-1.6285
4.489251e+01,2.820680e+02,6.805655e+01,-1.753717e+00,6.807914e+01,-1.4761
5.670524e+01,3.562895e+02,6.786941e+01,-1.593225e+00,6.788811e+01,-1.3448
7.162629e+01,4.500413e+02,6.770141e+01,-1.457830e+00,6.771710e+01,-1.2336
9.047357e+01,5.684622e+02,6.755009e+01,-1.346481e+00,6.756350e+01,-1.1419
1.142802e+02,7.180437e+02,6.741316e+01,-1.258638e+00,6.742491e+01,-1.0696
1.443512e+02,9.069851e+02,6.728846e+01,-1.194308e+00,6.729906e+01,-1.0168
1.823348e+02,1.145643e+03,6.717386e+01,-1.154093e+00,6.718378e+01,-0.9843
2.303132e+02,1.447101e+03,6.706722e+01,-1.139255e+00,6.707690e+01,-0.9732
2.909163e+02,1.827881e+03,6.696625e+01,-1.151794e+00,6.697615e+01,-0.9854
3.674662e+02,2.308858e+03,6.686840e+01,-1.194543e+00,6.687907e+01,-1.0234
4.641589e+02,2.916396e+03,6.677067e+01,-1.271269e+00,6.678277e+01,-1.0907
5.862947e+02,3.683798e+03,6.666932e+01,-1.386779e+00,6.668374e+01,-1.1916
7.405685e+02,4.653129e+03,6.655952e+01,-1.546988e+00,6.657750e+01,-1.3314
9.354369e+02,5.877523e+03,6.643482e+01,-1.758919e+00,6.645810e+01,-1.5166
1.181582e+03,7.424097e+03,6.628642e+01,-2.030552e+00,6.631752e+01,-1.7546
1.492496e+03,9.377626e+03,6.610226e+01,-2.370367e+00,6.614474e+01,-2.0537
1.885221e+03,1.184519e+04,6.586583e+01,-2.786378e+00,6.592474e+01,-2.4224
2.381286e+03,1.496206e+04,6.555502e+01,-3.284311e+00,6.563724e+01,-2.8681
3.007883e+03,1.889908e+04,6.514121e+01,-3.864545e+00,6.525574e+01,-3.3951
3.799357e+03,2.387207e+04,6.458963e+01,-4.517515e+00,6.474742e+01,-4.0009
4.799096e+03,3.015361e+04,6.386245e+01,-5.217822e+00,6.407526e+01,-4.6709
6.061899e+03,3.808803e+04,6.292637e+01,-5.918670e+00,6.320411e+01,-5.3733
7.656988e+03,4.811028e+04,6.176558e+01,-6.550370e+00,6.211195e+01,-6.0537
9.671799e+03,6.076970e+04,6.039753e+01,-7.028178e+00,6.080508e+01,-6.6374
1.221677e+04,7.676025e+04,5.888335e+01,-7.272392e+00,5.933074e+01,-7.0407
1.543142e+04,9.695845e+04,5.732254e+01,-7.235332e+00,5.777736e+01,-7.1939
1.949194e+04,1.224715e+05,5.582872e+01,-6.920695e+00,5.625603e+01,-7.0665
2.462092e+04,1.546978e+05,5.449735e+01,-6.382099e+00,5.486978e+01,-6.6794
